TIME T_sat_Ch0_mesh1 T_sat_Ch0_mesh2 T_sat_Ch0_mesh3 T_sat_Ch0_mesh4 T_sat_Ch0_mesh5 T_sat_Ch0_mesh6 T_sat_Ch0_mesh7 T_sat_Ch0_mesh8 T_sat_Ch0_mesh9 T_sat_Ch0_mesh10 T_sat_Ch0_mesh11 T_sat_Ch0_mesh12 T_sat_Ch0_mesh13 T_sat_Ch0_mesh14 T_sat_Ch0_mesh15 
0.000000000000000000e+00 6.201713808644612982e+02 6.201622271046205697e+02 6.210822003982642627e+02 6.210714063538197252e+02 6.210606112972823212e+02 6.210498152356034325e+02 6.210390181746327016e+02 6.210282201201152930e+02 6.210174210776899599e+02 6.210066210527384101e+02 6.209958200505026298e+02 6.209850180765640744e+02 6.209742151370194279e+02 6.209634112358642142e+02 6.209548845959586743e+02
5.000040000000043960e+01 5.681098820772845102e+02 5.680920812651497727e+02 5.686845008611742287e+02 5.686631790347513515e+02 5.686418892082297134e+02 5.686206149691877272e+02 5.685993571933692010e+02 5.685781167079773013e+02 5.685568943795749419e+02 5.685356911157069817e+02 5.685145078676598587e+02 5.684933456337902271e+02 5.684722054631054107e+02 5.684510884611115671e+02 5.684344407246811670e+02
1.000003999999985922e+02 5.648768045411901539e+02 5.648570481656079210e+02 5.648639666876908905e+02 5.648400134417245226e+02 5.648160857808280753e+02 5.647921821079837628e+02 5.647683052856928043e+02 5.647444584943890504e+02 5.647206452856037231e+02 5.646968696345527405e+02 5.646731360022970421e+02 5.646494494070201426e+02 5.646258155082032317e+02 5.646022407064277786e+02 5.645836814412066360e+02
1.502405034099261059e+02 5.628900235017392788e+02 5.628695201590080615e+02 5.628475891915775264e+02 5.628226964538090442e+02 5.627978374732668954e+02 5.627730180952019055e+02 5.627482468207099373e+02 5.627235340328948041e+02 5.626988925176985958e+02 5.626743381740366203e+02 5.626498910102062609e+02 5.626255766037725152e+02 5.626014283765812252e+02 5.625774914660287322e+02 5.625587839433264890e+02
2.004200391960640388e+02 5.613794300656832092e+02 5.613584694566611688e+02 5.613320839656139469e+02 5.613062323187026550e+02 5.612803721225000118e+02 5.612545045804732808e+02 5.612286314761754511e+02 5.612027560384556182e+02 5.611768838533516828e+02 5.611510240416981787e+02 5.611251907308401314e+02 5.610994049733334350e+02 5.610736977013839351e+02 5.610481153827704475e+02 5.610280558199387997e+02
2.553043625042201370e+02 5.597935312068775602e+02 5.597724119331935526e+02 5.597458553902170024e+02 5.597201523159102408e+02 5.596944069035828306e+02 5.596686133483228787e+02 5.596427649625110234e+02 5.596168556070311979e+02 5.595908807868124768e+02 5.595648381872682648e+02 5.595387276657405664e+02 5.595125508673693275e+02 5.594863105509220986e+02 5.594600121143157594e+02 5.594392002917712716e+02
3.053043625042201370e+02 5.579629599622877549e+02 5.579417323742260351e+02 5.579150417741163892e+02 5.578890232786986871e+02 5.578630146220955339e+02 5.578370079110138704e+02 5.578109912609838830e+02 5.577849536164238771e+02 5.577588859437090605e+02 5.577327811189520617e+02 5.577066335023487227e+02 5.576804385400662341e+02 5.576541916752601082e+02 5.576278797539916923e+02 5.576068713454806129e+02
3.565543625042201370e+02 5.559565972789255284e+02 5.559359303651808659e+02 5.559099056337373668e+02 5.558849896519202503e+02 5.558601524033624628e+02 5.558353921579310963e+02 5.558107054186230016e+02 5.557860875762333990e+02 5.557615314671340911e+02 5.557370344454291171e+02 5.557125776714810854e+02 5.556881922308871253e+02 5.556637579704532754e+02 5.556396056078310721e+02 5.556200069921248996e+02
4.065543625042201370e+02 5.522296435750467936e+02 5.522093034154842144e+02 5.521841001485681772e+02 5.521596142334700517e+02 5.521352313956148237e+02 5.521109480086553276e+02 5.520867666326544168e+02 5.520626561741715932e+02 5.520385336341935272e+02 5.520143715776691806e+02 5.519900434599890104e+02 5.519656141858146157e+02 5.519406956632832362e+02 5.519159632006713991e+02 5.518954248123856132e+02
4.565543625042201370e+02 5.461340993667063231e+02 5.461122493522760806e+02 5.460852104286419717e+02 5.460590482221203956e+02 5.460330602489375451e+02 5.460072426587026939e+02 5.459815875662726512e+02 5.459560999693571830e+02 5.459307366940481643e+02 5.459054187464115557e+02 5.458800292238045131e+02 5.458546042735285937e+02 5.458288194829058284e+02 5.458033999487183792e+02 5.457820152827001721e+02
