TIME T_sat_Ch0_mesh1 T_sat_Ch0_mesh2 T_sat_Ch0_mesh3 T_sat_Ch0_mesh4 T_sat_Ch0_mesh5 T_sat_Ch0_mesh6 T_sat_Ch0_mesh7 T_sat_Ch0_mesh8 T_sat_Ch0_mesh9 T_sat_Ch0_mesh10 T_sat_Ch0_mesh11 T_sat_Ch0_mesh12 T_sat_Ch0_mesh13 T_sat_Ch0_mesh14 T_sat_Ch0_mesh15 
0.000000000000000000e+00 6.201713808644612982e+02 6.201622271046205697e+02 6.210822003982642627e+02 6.210714063538197252e+02 6.210606112972823212e+02 6.210498152356034325e+02 6.210390181746327016e+02 6.210282201201152930e+02 6.210174210776899599e+02 6.210066210527384101e+02 6.209958200505026298e+02 6.209850180765640744e+02 6.209742151370194279e+02 6.209634112358642142e+02 6.209548845959586743e+02
5.000040000000043960e+01 5.681911920014219959e+02 5.681731504409482341e+02 5.685162764982064800e+02 5.684945328696674096e+02 5.684728138272970455e+02 5.684511014261240689e+02 5.684293959067906599e+02 5.684076974146387329e+02 5.683860060946512931e+02 5.683643220902831672e+02 5.683426455429695352e+02 5.683209765918866196e+02 5.682993153738777892e+02 5.682776620228099773e+02 5.682605795901773718e+02
1.000003999999985922e+02 5.655515048782081067e+02 5.655320918445795542e+02 5.655269845398619282e+02 5.655034608188491347e+02 5.654799870599604219e+02 5.654565639974146052e+02 5.654331979794803829e+02 5.654098961926256379e+02 5.653866668153739283e+02 5.653635191919155432e+02 5.653404640473679592e+02 5.653175137581420131e+02 5.652946826976540251e+02 5.652719876879426693e+02 5.652541830690953475e+02
1.502405034099261059e+02 5.634823240757395979e+02 5.634620755585993948e+02 5.634387685686587020e+02 5.634141349128040019e+02 5.633895334925782663e+02 5.633649709335300031e+02 5.633404565323614861e+02 5.633160016944621020e+02 5.632916205115664070e+02 5.632673305687098946e+02 5.632431541226565059e+02 5.632191199375376982e+02 5.631952664091361385e+02 5.631716475895980238e+02 5.631532161522043225e+02
2.004200391960640388e+02 5.619661870716815883e+02 5.619456797543043649e+02 5.619194737922368859e+02 5.618938162307503035e+02 5.618680581423971034e+02 5.618422410212673412e+02 5.618163695063628893e+02 5.617904408219300194e+02 5.617644529673468696e+02 5.617384085434484859e+02 5.617123180283581405e+02 5.616862013026574232e+02 5.616600908775150174e+02 5.616340425187306664e+02 5.616135144532689765e+02
2.553043625042201370e+02 5.599726408052417810e+02 5.599518649873414233e+02 5.599258155228192209e+02 5.599005552212677230e+02 5.598752581905885108e+02 5.598499197384142008e+02 5.598245372462654359e+02 5.597991094079052345e+02 5.597736355533219239e+02 5.597481151224232008e+02 5.597225473122637140e+02 5.596969308915197416e+02 5.596712641097286678e+02 5.596455468771046071e+02 5.596251720039936117e+02
3.065543625042201370e+02 5.578779062471388670e+02 5.578576847942406403e+02 5.578314392757654332e+02 5.578070802371305490e+02 5.577828003500032992e+02 5.577585955498202566e+02 5.577344627254881289e+02 5.577103988393714644e+02 5.576864001441898608e+02 5.576624638281790567e+02 5.576385811103148171e+02 5.576147647616456879e+02 5.575909470530771159e+02 5.575673612319275207e+02 5.575482437396761952e+02
3.565543625042201370e+02 5.544835037981495134e+02 5.544635241139041000e+02 5.544387218455636912e+02 5.544146686704290232e+02 5.543907110716927491e+02 5.543668468413915207e+02 5.543430719869982113e+02 5.543193873152401920e+02 5.542957830533425749e+02 5.542722750682313517e+02 5.542488182792931184e+02 5.542255170423818527e+02 5.542021119347238027e+02 5.541792864112321695e+02 5.541604893052808620e+02
4.065543625042201370e+02 5.491114957040670106e+02 5.490909311644619493e+02 5.490657470056952434e+02 5.490410981679700626e+02 5.490166028294838725e+02 5.489921983233067522e+02 5.489678045879079491e+02 5.489433291826518371e+02 5.489186561467421370e+02 5.488936914677078676e+02 5.488682682237097197e+02 5.488424532847965338e+02 5.488158279211636454e+02 5.487892365134501915e+02 5.487671777178140928e+02
4.565543625042201370e+02 5.413511789104459240e+02 5.413283970031899344e+02 5.413003476542909311e+02 5.412731009103376891e+02 5.412460003360242808e+02 5.412189612305762694e+02 5.411919271327042225e+02 5.411648694656954603e+02 5.411377671348576541e+02 5.411106131884463366e+02 5.410833445838682110e+02 5.410560204883161077e+02 5.410282552627766108e+02 5.410008298729040916e+02 5.409776520108108571e+02
