TIME T_sat_Ch0_mesh1 T_sat_Ch0_mesh2 T_sat_Ch0_mesh3 T_sat_Ch0_mesh4 T_sat_Ch0_mesh5 T_sat_Ch0_mesh6 T_sat_Ch0_mesh7 T_sat_Ch0_mesh8 T_sat_Ch0_mesh9 T_sat_Ch0_mesh10 T_sat_Ch0_mesh11 T_sat_Ch0_mesh12 T_sat_Ch0_mesh13 T_sat_Ch0_mesh14 T_sat_Ch0_mesh15 
0.000000000000000000e+00 6.201713808644612982e+02 6.201622271046205697e+02 6.210822003982642627e+02 6.210714063538197252e+02 6.210606112972823212e+02 6.210498152356034325e+02 6.210390181746327016e+02 6.210282201201152930e+02 6.210174210776899599e+02 6.210066210527384101e+02 6.209958200505026298e+02 6.209850180765640744e+02 6.209742151370194279e+02 6.209634112358642142e+02 6.209548845959586743e+02
5.000040000000043960e+01 5.651703980098344573e+02 5.651613359168630950e+02 5.651621553474255961e+02 5.651479779595529180e+02 5.651352008167981467e+02 5.651226812557133599e+02 5.651102549191455182e+02 5.650978934978910502e+02 5.650855934736869131e+02 5.650733561341555742e+02 5.650611838846450610e+02 5.650490795712934187e+02 5.650370463323821468e+02 5.650250875371425536e+02 5.650157018221248109e+02
1.000003999999985922e+02 5.588842083188641254e+02 5.588659848688547527e+02 5.588427151087872744e+02 5.588208409434073474e+02 5.587990774489769592e+02 5.587774198308622999e+02 5.587558639884833838e+02 5.587344062733513965e+02 5.587130429568887848e+02 5.586917718495730014e+02 5.586705859536587013e+02 5.586494989004141871e+02 5.586284412698232700e+02 5.586077080743783654e+02 5.585906820337080489e+02
1.502405034099261059e+02 5.383614738854539610e+02 5.383428820561299517e+02 5.383200348723006528e+02 5.382983661095546495e+02 5.382771361596821862e+02 5.382563209114050551e+02 5.382358980186036206e+02 5.382158497756388442e+02 5.381961517546905043e+02 5.381768070914876034e+02 5.381577411041648702e+02 5.381391126723312937e+02 5.381204158243164102e+02 5.381030167910492992e+02 5.380872121746550647e+02
2.004200391960640388e+02 4.676787648140893907e+02 4.676705147750004699e+02 4.676665829378075614e+02 4.676300553296788394e+02 4.675853503480403788e+02 4.675217390809154949e+02 4.674472987328671820e+02 4.674308608950940425e+02 4.674225878946269859e+02 4.674145932677298561e+02 4.674062105372888141e+02 4.673980537741629746e+02 4.673900985853011889e+02 4.673803080873033764e+02 4.673715082943579091e+02
2.553043625042201370e+02 4.517571244937760184e+02 4.516466199488234565e+02 4.515106401233965698e+02 4.513757445602073517e+02 4.512400936618411151e+02 4.511031717407097972e+02 4.509649498857927483e+02 4.508234707161412871e+02 4.506777398043828953e+02 4.505296890169406083e+02 4.504410845208045657e+02 4.504289704824924456e+02 4.504274429961383248e+02 4.504260745634939553e+02 4.504249943770373079e+02
3.053043625042201370e+02 4.480651250441203501e+02 4.479441774215532632e+02 4.477897777037067044e+02 4.476329445451100355e+02 4.474749370050329844e+02 4.473161784319970025e+02 4.471567923577307511e+02 4.469968174926285656e+02 4.468362863803187679e+02 4.466752614635314558e+02 4.465139805568312568e+02 4.463557318098957012e+02 4.462670015777389381e+02 4.462587603586639489e+02 4.462577616563300467e+02
3.553043625042201370e+02 4.468069798435932398e+02 4.466745426099529936e+02 4.465097910165345638e+02 4.463466982180243576e+02 4.461830193679895160e+02 4.460187478406464834e+02 4.458538769017968662e+02 4.456884003817740449e+02 4.455223135644918671e+02 4.453556142219756566e+02 4.451883038793038736e+02 4.450203914109591210e+02 4.448518961277572430e+02 4.446987346420028189e+02 4.446228105920063172e+02
4.053043625042201370e+02 4.517805813728414819e+02 4.516577707872492624e+02 4.515061666160640925e+02 4.513558538453596611e+02 4.512049234086694014e+02 4.510534081441578564e+02 4.509013223413215883e+02 4.507486659976037799e+02 4.505954308756424780e+02 4.504416055513261199e+02 4.502871785671591738e+02 4.501321389990368402e+02 4.499764734857712938e+02 4.498201536182144764e+02 4.496962913029994979e+02
4.553043625042201370e+02 4.523525548095518047e+02 4.522316907384391698e+02 4.520807988015766341e+02 4.519330782762435774e+02 4.517848010784247208e+02 4.516359545181871908e+02 4.514865223810465409e+02 4.513364874193957235e+02 4.511858346435790281e+02 4.510345552652980246e+02 4.508826504783918949e+02 4.507301341016491278e+02 4.505770327800193513e+02 4.504233799176421940e+02 4.503017551954721966e+02
5.053043625042201370e+02 4.522487995071994646e+02 4.521272073523678046e+02 4.519753941184412724e+02 4.518267579041895488e+02 4.516775555770420851e+02 4.515277905383462667e+02 4.513774686043421980e+02 4.512265971537425457e+02 4.510751839589959786e+02 4.509232359799938195e+02 4.507707585405896680e+02 4.506177554810767560e+02 4.504642305527662529e+02 4.503101881179986776e+02 4.501882635934298378e+02
5.553043625042200802e+02 4.519160278068364391e+02 4.517933405713050092e+02 4.516401815760353315e+02 4.514902861803909673e+02 4.513398692935754184e+02 4.511889332704946014e+02 4.510374795956814751e+02 4.508855089256223891e+02 4.507330211963855504e+02 4.505800157086271156e+02 4.504264912430555796e+02 4.502724464244612932e+02 4.501178804589234801e+02 4.499627932604196303e+02 4.498400389200339191e+02
6.053043625042200802e+02 4.513374519609092204e+02 4.512133058091922635e+02 4.510583402407922904e+02 4.509066943279019029e+02 4.507545340925782966e+02 4.506018582118927043e+02 4.504486649650218055e+02 4.502949523057164356e+02 4.501407179164490344e+02 4.499859592015395151e+02 4.498306733017557235e+02 4.496748572890805917e+02 4.495185085824896305e+02 4.493616250193451833e+02 4.492374423160450192e+02
6.553043625042200802e+02 4.505535145803285104e+02 4.504274697266918679e+02 4.502701316078870377e+02 4.501161649721425420e+02 4.499616739408884314e+02 4.498066557437459210e+02 4.496511073786408588e+02 4.494950256526055909e+02 4.493384072181672764e+02 4.491812485646655659e+02 4.490235460354778638e+02 4.488652959761811871e+02 4.487064949878522384e+02 4.485471399252977562e+02 4.484209926957356629e+02
