TIME T_sat_Ch0_mesh1 T_sat_Ch0_mesh2 T_sat_Ch0_mesh3 T_sat_Ch0_mesh4 T_sat_Ch0_mesh5 T_sat_Ch0_mesh6 T_sat_Ch0_mesh7 T_sat_Ch0_mesh8 T_sat_Ch0_mesh9 T_sat_Ch0_mesh10 T_sat_Ch0_mesh11 T_sat_Ch0_mesh12 T_sat_Ch0_mesh13 T_sat_Ch0_mesh14 T_sat_Ch0_mesh15 
0.000000000000000000e+00 6.201713808644612982e+02 6.201622271046205697e+02 6.210822003982642627e+02 6.210714063538197252e+02 6.210606112972823212e+02 6.210498152356034325e+02 6.210390181746327016e+02 6.210282201201152930e+02 6.210174210776899599e+02 6.210066210527384101e+02 6.209958200505026298e+02 6.209850180765640744e+02 6.209742151370194279e+02 6.209634112358642142e+02 6.209548845959586743e+02
5.000040000000043960e+01 5.646912560099342500e+02 5.646809598714523872e+02 5.646774504089614766e+02 5.646619818135450259e+02 5.646475689752660401e+02 5.646334077580262374e+02 5.646193962573428280e+02 5.646055248730453968e+02 5.645917986445857650e+02 5.645782252885862817e+02 5.645648133892349279e+02 5.645515721934596058e+02 5.645385116831139385e+02 5.645256427512064192e+02 5.645156214882069889e+02
1.000003999999985922e+02 5.574991883767621630e+02 5.574808226129513287e+02 5.574572985494710338e+02 5.574352963555541010e+02 5.574134258291155675e+02 5.573916817539901558e+02 5.573700600157517329e+02 5.573485572257068270e+02 5.573271702368404021e+02 5.573058969807555059e+02 5.572847323950239797e+02 5.572636858079455351e+02 5.572427008597285294e+02 5.572220747797496188e+02 5.572050124332153018e+02
1.502405034099261059e+02 5.355669154474744573e+02 5.355479589264251672e+02 5.355247103107752764e+02 5.355026841851456538e+02 5.354811274600252773e+02 5.354600071294732970e+02 5.354392935282564849e+02 5.354189634130527793e+02 5.353989879507814749e+02 5.353793672647857420e+02 5.353600253090711476e+02 5.353411168482859921e+02 5.353221435513802362e+02 5.353044657791779173e+02 5.352883522444456048e+02
2.004200391960640388e+02 4.592207702009446280e+02 4.591566983110665205e+02 4.591039535110580232e+02 4.590266132956061256e+02 4.589489264150822123e+02 4.588647540214769265e+02 4.587675982371438863e+02 4.586816468214399265e+02 4.586291827375866887e+02 4.586062809213602804e+02 4.585988145302372914e+02 4.585958052112449650e+02 4.585933992459268893e+02 4.585910766446335174e+02 4.585892738362517775e+02
2.553043625042201370e+02 4.506466056786082959e+02 4.505350126523969720e+02 4.503978193323183064e+02 4.502616170139599490e+02 4.501246529438762991e+02 4.499864984133099597e+02 4.498469436306144189e+02 4.497044213115206048e+02 4.495571495958737387e+02 4.494062127065961931e+02 4.492996098354361720e+02 4.492653023049128933e+02 4.492631292944839743e+02 4.492617900728641303e+02 4.492607772640748180e+02
3.053043625042201370e+02 4.474249359447182428e+02 4.473006273905426724e+02 4.471409957621972353e+02 4.469810773453300499e+02 4.468202891768527252e+02 4.466588470232587724e+02 4.464967977657431675e+02 4.463341662235420699e+02 4.461709781046412218e+02 4.460072868573037113e+02 4.458432293702542211e+02 4.456798058831163303e+02 4.455855246438035238e+02 4.455764498343137348e+02 4.455754037258848257e+02
3.553043625042201370e+02 4.462309424965540643e+02 4.460965080521391997e+02 4.459299412529923075e+02 4.457649250560315295e+02 4.455993106421925063e+02 4.454330912968047755e+02 4.452662607674123478e+02 4.450988143278232769e+02 4.449307503179931018e+02 4.447620723805258649e+02 4.445927933306340378e+02 4.444229474011368666e+02 4.442526638643814181e+02 4.440877089960082458e+02 4.439995087035383108e+02
4.053043625042201370e+02 4.513774893681559206e+02 4.512558157260333473e+02 4.511031277204459684e+02 4.509540831472384070e+02 4.508044382456589574e+02 4.506542293101775840e+02 4.505034677227291127e+02 4.503521493211778761e+02 4.502002621696993856e+02 4.500477918052347377e+02 4.498947240921424395e+02 4.497410461922841591e+02 4.495867457991747642e+02 4.494318007826905159e+02 4.493090545603575947e+02
4.553043625042201370e+02 4.517176285076193949e+02 4.515952551725342232e+02 4.514424523819884598e+02 4.512928817878027417e+02 4.511427415146977182e+02 4.509920171176442523e+02 4.508406921378650623e+02 4.506887506925139064e+02 4.505361805080149225e+02 4.503829762506067027e+02 4.502291423309622473e+02 4.500746942116226705e+02 4.499196582560765592e+02 4.497640654243864446e+02 4.496409029808748983e+02
5.053043625042201370e+02 4.516024407722696878e+02 4.514793147609355515e+02 4.513255828214560097e+02 4.511750677209597598e+02 4.510239785257062977e+02 4.508723188201887524e+02 4.507200942417421174e+02 4.505673116445579467e+02 4.504139780084364020e+02 4.502600993738951729e+02 4.501056801607039120e+02 4.499507233118681029e+02 4.497952319781135202e+02 4.496392101707169218e+02 4.495157141940923111e+02
5.553043625042200802e+02 4.512670582971480258e+02 4.511428306925698166e+02 4.509877415314576865e+02 4.508359568707294329e+02 4.506836399387287884e+02 4.505307925716303998e+02 4.503774157980694781e+02 4.502235098964944768e+02 4.500690744850480769e+02 4.499141085932965893e+02 4.497586107630642687e+02 4.496025793389185310e+02 4.494460133514920130e+02 4.492889126096664540e+02 4.491645595771017838e+02
6.053043625042200802e+02 4.506923695032046453e+02 4.505666833468405912e+02 4.504097895466697423e+02 4.502562516998580122e+02 4.501021873555904449e+02 4.499475949372334185e+02 4.497924724897445117e+02 4.496368177552855059e+02 4.494806282175937895e+02 4.493239010995195031e+02 4.491666333829508631e+02 4.490088219672817900e+02 4.488504641779363737e+02 4.486915577866455465e+02 4.485657689423406396e+02
6.553043625042200802e+02 4.499267107892677586e+02 4.497991409760293777e+02 4.496398931074572829e+02 4.494840521690059632e+02 4.493276744019336775e+02 4.491707568425699719e+02 4.490132963064270371e+02 4.488552894303808785e+02 4.486967326980494590e+02 4.485376224318465574e+02 4.483779548120175491e+02 4.482177260022349401e+02 4.480569324783722323e+02 4.478955710049463619e+02 4.477678305219675963e+02
7.096793625042200802e+02 4.489760993988089126e+02 4.488461717343272994e+02 4.486839682744011952e+02 4.485252315583065865e+02 4.483659392709037093e+02 4.482060876280157231e+02 4.480456727060427511e+02 4.478846904691149007e+02 4.477231367837718494e+02 4.475610074043398754e+02 4.473982979837392691e+02 4.472350041700557313e+02 4.470711218230169948e+02 4.469066469695997057e+02 4.467764318113548256e+02
7.596793625042200802e+02 4.475279948873469493e+02 4.473944622211419073e+02 4.472277009755823087e+02 4.470645275606579503e+02 4.469007660532088266e+02 4.467364120510163161e+02 4.465714610305058159e+02 4.464059083494109927e+02 4.462397492011929785e+02 4.460729784612902336e+02 4.459055904117745968e+02 4.457375783197338137e+02 4.455689339791360908e+02 4.453996477807050951e+02 4.452655985750892000e+02
8.096793625042200802e+02 4.456097443175109447e+02 4.454710899034786848e+02 4.452978508956198311e+02 4.451282321011810268e+02 4.449579727764416930e+02 4.447870666250570935e+02 4.446155070746847855e+02 4.444432873566715330e+02 4.442704005393613329e+02 4.440968394415139073e+02 4.439225964782666551e+02 4.437476636317297789e+02 4.435720328087899134e+02 4.433956966076914341e+02 4.432560413363663088e+02
8.596793625042200802e+02 4.434290350584980160e+02 4.432886057986701189e+02 4.431103733704587739e+02 4.429344665743595897e+02 4.427572153648168296e+02 4.425792183812157532e+02 4.424004974315206482e+02 4.422210409291932933e+02 4.420408349219432580e+02 4.418598624986249206e+02 4.416781038604142395e+02 4.414955378587935684e+02 4.413121454938692523e+02 4.411279144722762453e+02 4.409819376731677494e+02
9.096793625042200802e+02 4.416800938019692921e+02 4.415341398333411007e+02 4.413492322822147571e+02 4.411668716209218815e+02 4.409831750069672580e+02 4.407986687977210067e+02 4.406133466366659377e+02 4.404271965513245846e+02 4.402402083136154829e+02 4.400523737780541751e+02 4.398636868256606931e+02 4.396741429198202695e+02 4.394837383905937713e+02 4.392924695542450308e+02 4.391409191384088899e+02
9.596793625042200802e+02 4.403426668221819682e+02 4.401902501814964808e+02 4.399987306480323355e+02 4.398106244905919766e+02 4.396216387873610074e+02 4.394317990941476637e+02 4.392410984781012075e+02 4.390495304421680203e+02 4.388570888564478878e+02 4.386637677045743544e+02 4.384695609047137737e+02 4.382744622647045389e+02 4.380784655294623917e+02 4.378815643176085928e+02 4.377255390655530505e+02
1.009679362504220080e+03 4.392245589722710974e+02 4.390673487643402382e+02 4.388706467901890846e+02 4.386780072069500420e+02 4.384844879397604700e+02 4.382900824538980942e+02 4.380947837006731902e+02 4.378985845301568816e+02 4.377014776216574319e+02 4.375034553993070858e+02 4.373045099743621336e+02 4.371046331407253547e+02 4.369038163642876498e+02 4.367020505531748427e+02 4.365421527856639727e+02
1.059679362504220080e+03 4.382123010199491659e+02 4.380515956736189764e+02 4.378506761978621284e+02 4.376539115521372310e+02 4.374562345426336947e+02 4.372576369856947736e+02 4.370581103051497394e+02 4.368576455276191268e+02 4.366562332284238437e+02 4.364538634899901126e+02 4.362505259481623057e+02 4.360462099899820032e+02 4.358409050734368293e+02 4.356346009876396010e+02 4.354710867991232135e+02
1.109679362504220080e+03 4.372211849041926826e+02 4.370571275413922194e+02 4.368519972661371185e+02 4.366510944089245072e+02 4.364492396599403037e+02 4.362464232389039580e+02 4.360426351184033820e+02 4.358378651493812868e+02 4.356321031541539242e+02 4.354253389801569369e+02 4.352175625346160928e+02 4.350087638238048839e+02 4.347989329690005889e+02 4.345880600764696737e+02 4.344209098591360316e+02
1.159679362504220080e+03 4.361398591308793016e+02 4.359720694908006635e+02 4.357622441283120907e+02 4.355567245038927808e+02 4.353502066834711286e+02 4.351426804501064112e+02 4.349341354879061328e+02 4.347245613918112213e+02 4.345139476177320148e+02 4.343022833810374550e+02 4.340895575525534582e+02 4.338757586038962017e+02 4.336608746040790265e+02 4.334448931973056460e+02 4.332736709645012070e+02
