TIME P_Ch1_mesh1 P_Ch1_mesh2 P_Ch1_mesh3 P_Ch1_mesh4 P_Ch1_mesh5 P_Ch1_mesh6 P_Ch1_mesh7 P_Ch1_mesh8 P_Ch1_mesh9 P_Ch1_mesh10 P_Ch1_mesh11 P_Ch1_mesh12 P_Ch1_mesh13 P_Ch1_mesh14 P_Ch1_mesh15 
0.000000000000000000e+00 1.594251139956676215e+07 1.593423691360449605e+07 1.591668563756642491e+07 1.589745410107399896e+07 1.588957419940634258e+07 1.587061461660880782e+07 1.585153118135077134e+07 1.583184828927188925e+07 1.582392867852451466e+07 1.580450006897937320e+07 1.578493724413991533e+07 1.576474585139197297e+07 1.575676533516655304e+07 1.573633358652328886e+07 1.572391626247298717e+07
5.000040000000043960e+01 7.613376908415050246e+06 7.611867983910894953e+06 7.609906534493843094e+06 7.608084633881003596e+06 7.606400134549641982e+06 7.604734217489609495e+06 7.603134186523308046e+06 7.601587658654062077e+06 7.600153966755926609e+06 7.598690357774828561e+06 7.597268867593381554e+06 7.595879730814131908e+06 7.594617573372500017e+06 7.593215390011427924e+06 7.592135728884317912e+06
1.000003999999985922e+02 6.656928056123634800e+06 6.655316444820106030e+06 6.653026130145671777e+06 6.651189352373528294e+06 6.649638848000267521e+06 6.648281098051101901e+06 6.647097873633002862e+06 6.646073135629266500e+06 6.645149851327507757e+06 6.644307187797850929e+06 6.643596520375867374e+06 6.642994597804186866e+06 6.642506262677220628e+06 6.641799355522692204e+06 6.641303553245376796e+06
1.502405034099261059e+02 4.282681255659738556e+06 4.281189119709394872e+06 4.279210726942172274e+06 4.277543071137864143e+06 4.276051931706002913e+06 4.274721749885842204e+06 4.273534613407133147e+06 4.272472306627220474e+06 4.271506545229536481e+06 4.270574393048489466e+06 4.269716848022671416e+06 4.268886296857782640e+06 4.268219754646566696e+06 4.267351653460982256e+06 4.266722251633397304e+06
2.004200391960640388e+02 9.744410770938086789e+05 9.725260530831593787e+05 9.700991864412801806e+05 9.683699101295992732e+05 9.669361140302940039e+05 9.661270655784878181e+05 9.660131422212942271e+05 9.659164238978003850e+05 9.658572321678564185e+05 9.657637459436233621e+05 9.656674680129274493e+05 9.655648379795301007e+05 9.655006810499321437e+05 9.653946658662972040e+05 9.653417848272967385e+05
2.553043625042201370e+02 8.384472800361906411e+05 8.360072481894382508e+05 8.329691412719598738e+05 8.305644992768639931e+05 8.285622954351059161e+05 8.269949589425757295e+05 8.255785748656518990e+05 8.242740147999150213e+05 8.231295091152521782e+05 8.220237384960325435e+05 8.210224636488894466e+05 8.200547772175881546e+05 8.193852161582076224e+05 8.184487658356906613e+05 8.176206671364471549e+05
3.053043625042201370e+02 7.915565994117663940e+05 7.888416559328503208e+05 7.855705656534329755e+05 7.827996131538518239e+05 7.805227432044483721e+05 7.785648459799214033e+05 7.768568414269706700e+05 7.753396564227816416e+05 7.739760925657331245e+05 7.726946791334050940e+05 7.715289493889310397e+05 7.704237989409030415e+05 7.694940015700312797e+05 7.683947277927426621e+05 7.675122933401006740e+05
3.553043625042201370e+02 7.841863722347883740e+05 7.814563318336629309e+05 7.780518404591630679e+05 7.748674584456263110e+05 7.720760642649240326e+05 7.697222944667636184e+05 7.677014438864565454e+05 7.659331792503397446e+05 7.643565467431708239e+05 7.629024898164937040e+05 7.615906024186629802e+05 7.603605176271216478e+05 7.593175888765823329e+05 7.581333643252444454e+05 7.571752117832413642e+05
4.053043625042201370e+02 8.594636618025640491e+05 8.567820354002511594e+05 8.533999361278576544e+05 8.501286888268813491e+05 8.471023014191078255e+05 8.445016524024612736e+05 8.422559020745015005e+05 8.402798379051031079e+05 8.385119584268401377e+05 8.368843592616630485e+05 8.354095974078477593e+05 8.340337450986211188e+05 8.328521909513539867e+05 8.315439754990980728e+05 8.304954241880987538e+05
4.553043625042201370e+02 8.850067287287225481e+05 8.822719230261584744e+05 8.788723713461902225e+05 8.756551073816880817e+05 8.727998070627233246e+05 8.704092731066712877e+05 8.683677143882347737e+05 8.665872498953596223e+05 8.649994999864192214e+05 8.635398588954762090e+05 8.622282344644167461e+05 8.609945026749910321e+05 8.599531988096163841e+05 8.587748489902953152e+05 8.578004193471308099e+05
