TIME q_liq_Ch3_mesh1 q_liq_Ch3_mesh2 q_liq_Ch3_mesh3 q_liq_Ch3_mesh4 q_liq_Ch3_mesh5 q_liq_Ch3_mesh6 q_liq_Ch3_mesh7 q_liq_Ch3_mesh8 q_liq_Ch3_mesh9 q_liq_Ch3_mesh10 q_liq_Ch3_mesh11 q_liq_Ch3_mesh12 q_liq_Ch3_mesh13 q_liq_Ch3_mesh14 q_liq_Ch3_mesh15 
0.000000000000000000e+00 1.008865197194318353e+04 1.008865197196538793e+04 1.004793206215192731e+04 1.003196653098640854e+04 1.010508970491472246e+04 1.004007642746331294e+04 1.004381828681579827e+04 1.005466933710257217e+04 1.012551366709225476e+04 1.006410260500428922e+04 1.006868868967279195e+04 1.008048821590425905e+04 1.014963048467055523e+04 1.009455510143352876e+04 1.006046822058788348e+04
5.000040000000043960e+01 3.703153982523107288e+02 3.692389287894089307e+02 3.521007998298391612e+02 3.292321971356633412e+02 3.029831748343941058e+02 3.173493304639968073e+02 3.165711898893797525e+02 3.123738011072796326e+02 2.985991484973428101e+02 3.227162350596880742e+02 3.280200328479137397e+02 3.266009569891680826e+02 3.157542981468552625e+02 3.385576352577693910e+02 3.438517508623137360e+02
1.000003999999985922e+02 -7.694148181879798187e+01 -7.917885144752102633e+01 -9.439998313937181251e+01 -1.215054459717312199e+02 -1.404298538894377941e+02 -1.253362812778627102e+02 -9.831254243630560552e+01 -8.239852282091661095e+01 -8.484956547235604774e+01 -1.121424059012516494e+02 -1.468317209716676359e+02 -1.695791853787198988e+02 -1.896913963424763949e+02 -1.767050310938367659e+02 -2.159979542408246687e+02
1.502405034099261059e+02 -3.838075174925385227e+02 -3.848248613378620462e+02 -3.817052381965424956e+02 -3.631200588824838178e+02 -3.300884083659439625e+02 -2.871543167344061089e+02 -2.601923466903828626e+02 -2.373316044193668972e+02 -2.197457891079737351e+02 -1.939732223072219313e+02 -1.409335690269915915e+02 -6.550525613238799849e+01 -1.045941074929315917e+01 -7.480906112931375029e-02 1.232253145689695545e-01
2.004200391960640388e+02 2.299148403915455674e+02 1.916763883282281142e+02 2.330038483551959700e+02 8.706291387531641135e+01 -6.006444269614216580e+01 3.641350066177053435e+01 5.084093751092343183e+00 1.486821875744716692e+00 5.811045269109461620e-01 3.157761530763855684e-01 2.207630827951896912e-01 1.685774314688333053e-01 1.388864320337154512e-01 1.187894291479089648e-01 1.051549925395275503e-01
2.553043625042201370e+02 1.123730094082650481e+02 1.114980665791511427e+02 6.712462694791933870e+01 -1.874495940202578703e+00 3.045827525262212276e+01 7.516083264444574752e+01 9.137179034188197591e+01 1.040446952146631929e+02 1.105419260286101633e+02 1.133984639241211170e+02 1.062560014477322596e+02 1.026791015102344744e+02 1.249342265293663843e+02 7.670912430177179431e+01 2.993615128849097005e+02
3.053043625042201370e+02 2.100398921272137329e+02 2.097999304691615805e+02 2.009348354750123349e+02 1.550648542576509215e+02 1.417028395400626550e+02 1.653889791617711467e+02 1.617148010513900829e+02 1.702108838338558030e+02 1.734649982676237983e+02 1.802433200868725010e+02 1.757462850456726926e+02 1.765161174480537909e+02 1.801903220661587852e+02 1.763153305507313462e+02 1.712253959352773620e+02
3.553043625042201370e+02 2.312323725215683794e+02 2.312002603157128533e+02 2.281963732450167299e+02 2.121348506835904573e+02 1.725652326234649649e+02 1.589139827789294941e+02 1.739524072501095873e+02 1.912444240563607991e+02 2.050849026563577979e+02 2.212482372293089554e+02 2.237400194926748611e+02 2.314519491360864833e+02 2.407307636627298280e+02 2.424529935294319500e+02 2.407263376675439019e+02
4.053043625042201370e+02 3.629872999513232230e+02 3.628915747794538902e+02 3.612732129437011395e+02 3.537177131085803126e+02 2.942377129741574890e+02 2.062154252633748968e+02 1.391532887780650185e+02 9.875486458972812898e+01 5.793373508170425623e+01 2.658696846795099589e+01 -6.551289597500548290e+00 -3.114522293063119207e+01 -5.417753913523073805e+01 -7.189420928131399080e+01 -9.692651910056191866e+01
4.553043625042201370e+02 1.465900864052119630e+02 1.466019117265699094e+02 1.378664604422722277e+02 1.124105125295675265e+02 5.634841045154811212e+01 3.548292262569577815e+01 4.416966282108763409e+01 5.648094201960481797e+01 6.988240806504649072e+01 8.503526720214657075e+01 9.043503781835045174e+01 1.027402347006131151e+02 1.106415867124690351e+02 1.227747441768478893e+02 1.149460869564838532e+02
5.053043625042201370e+02 1.136533749130464486e+02 1.136524702082416951e+02 1.104214947714370822e+02 1.012885672985835441e+02 6.202512849675456152e+01 3.778198627754704830e+01 5.018118045694811258e+01 5.690376742409949884e+01 6.346155673247247364e+01 7.086055647101544253e+01 6.971103602955689382e+01 7.249478122779193257e+01 7.589892035232630008e+01 7.533937580764367681e+01 6.898730666654540755e+01
5.553043625042200802e+02 1.103026839299324564e+02 1.103003380550831594e+02 1.072485363454945428e+02 9.839128446354658308e+01 6.027146558887735495e+01 3.606996115114838375e+01 4.845280940577337248e+01 5.544634640800737202e+01 6.194568790944008896e+01 6.934005295176901029e+01 6.811346541597524151e+01 7.081459668217037517e+01 7.412826268608424130e+01 7.348138069820471685e+01 6.715747375863206514e+01
6.053043625042200802e+02 1.116787907871876229e+02 1.116760642258952885e+02 1.086301987706696224e+02 9.995613006648689236e+01 6.133950518797220042e+01 3.642666415196359253e+01 4.829208008846442368e+01 5.532812119082309010e+01 6.173292900293633778e+01 6.916165012858306227e+01 6.800904050970382286e+01 7.083423510577014781e+01 7.419689708392861860e+01 7.374164388074031251e+01 6.757952578670568755e+01
6.584293625042200802e+02 1.116419883574942133e+02 1.116391910718633369e+02 1.085882554915201013e+02 9.987543871903899628e+01 6.139709018190255563e+01 3.668938607335807234e+01 4.865780075280784445e+01 5.578568278181576545e+01 6.222228078712399224e+01 6.965375280472132147e+01 6.864053577186345478e+01 7.154228963721774903e+01 7.488357693497719936e+01 7.457529938457848573e+01 6.846992337131744932e+01
7.090543625042200802e+02 1.108456602267913382e+02 1.108429799869677908e+02 1.077833997888596684e+02 9.889194522785862773e+01 6.040373509993995782e+01 3.631572428044920287e+01 4.873522031149239808e+01 5.578241315894728558e+01 6.232097602878900489e+01 6.969965511886221066e+01 6.889107489885157065e+01 7.186246967048235490e+01 7.518414326734465192e+01 7.503911847226355292e+01 6.899754665015505850e+01
7.596793625042200802e+02 9.563581822356348994e+01 9.563776936432206810e+01 9.246966688579685467e+01 8.303909871938026299e+01 4.848158377699665067e+01 3.018969361712018795e+01 4.634502055206709059e+01 5.450705305019069158e+01 6.270137950221409540e+01 7.086141571427484109e+01 7.128866168466331033e+01 7.493481654033138284e+01 7.882434440810114040e+01 7.922568736319023230e+01 7.357511716051696737e+01
8.096793625042200802e+02 1.126748992812873240e+02 1.126755878088757754e+02 1.094180892493145763e+02 9.740572681926951759e+01 5.880894540123986758e+01 4.152346274254871616e+01 5.525868574639095243e+01 6.028789590295885858e+01 6.672200785387974520e+01 7.299120627327978639e+01 7.260106848793509471e+01 7.513387845641710783e+01 7.821569505981413784e+01 7.788975866487885469e+01 7.186749774763798371e+01
8.596793625042200802e+02 1.139092407430744771e+02 1.139136047136285583e+02 1.102886583921629722e+02 9.661967979480763802e+01 6.095420977501532178e+01 4.816959233912769633e+01 6.219600103155067217e+01 6.797847420936450646e+01 7.469329073701327104e+01 8.118935262641605277e+01 8.115364823834971730e+01 8.412791224571893167e+01 8.717533084600100324e+01 8.766493681445480490e+01 8.116359040399927949e+01
9.096793625042200802e+02 1.024984470049134444e+02 1.024850977340362022e+02 9.778144916426734312e+01 7.907834858576730142e+01 4.280111274496460538e+01 3.471341976840938059e+01 4.807124089286808299e+01 5.264684901149193053e+01 5.891346365679986263e+01 6.449463011124025513e+01 6.484571426406549222e+01 6.720646789864666459e+01 7.028643331149619655e+01 6.988883353705247714e+01 6.472297717274639695e+01
9.596793625042200802e+02 1.032773374053369508e+02 1.032716659574901428e+02 9.932022569285607005e+01 8.073421869795598127e+01 4.399377533819794195e+01 3.664984951271078728e+01 5.007459388456980065e+01 5.462444098692925820e+01 6.089478104035111272e+01 6.638664466605094105e+01 6.682445204703627439e+01 6.918837394059019630e+01 7.221197638599367963e+01 7.187512165584594470e+01 6.671750202595509904e+01
1.009679362504220080e+03 1.010958241990966116e+02 1.010899358599771745e+02 9.724442390753317511e+01 7.843947003449922306e+01 4.154682187654204739e+01 3.475693746854107502e+01 4.841637908222337217e+01 5.301527669568718437e+01 5.940983531184168953e+01 6.487270192829508630e+01 6.555946591192443407e+01 6.798239267779311490e+01 7.104911319105241319e+01 7.081858711316139932e+01 6.590236057567693706e+01
1.059679362504220080e+03 1.007616227005697027e+02 1.007558958534201423e+02 9.695136807328663053e+01 7.829845085367085744e+01 4.112274789182222889e+01 3.424631766325871496e+01 4.807980611996291032e+01 5.265171756342781606e+01 5.911023770467935634e+01 6.450324070037041224e+01 6.535389600509685692e+01 6.777298146448504212e+01 7.085760954622926988e+01 7.064310745479684783e+01 6.592918721664642590e+01
1.109679362504220080e+03 1.005851368062214704e+02 1.005812454355641279e+02 9.680731219245842567e+01 7.867461159462756370e+01 4.146564943187564722e+01 3.427726783302178148e+01 4.837146091519066005e+01 5.301236694986514664e+01 5.958020610847263754e+01 6.496229364265639106e+01 6.597158022390979681e+01 6.844697003812932223e+01 7.152891367222198937e+01 7.144030157469320841e+01 6.678875587312231232e+01
