TIME q_liq_Ch3_mesh1 q_liq_Ch3_mesh2 q_liq_Ch3_mesh3 q_liq_Ch3_mesh4 q_liq_Ch3_mesh5 q_liq_Ch3_mesh6 q_liq_Ch3_mesh7 q_liq_Ch3_mesh8 q_liq_Ch3_mesh9 q_liq_Ch3_mesh10 q_liq_Ch3_mesh11 q_liq_Ch3_mesh12 q_liq_Ch3_mesh13 q_liq_Ch3_mesh14 q_liq_Ch3_mesh15 
0.000000000000000000e+00 1.008865197194318353e+04 1.008865197196538793e+04 1.004793206215192731e+04 1.003196653098640854e+04 1.010508970491472246e+04 1.004007642746331294e+04 1.004381828681579827e+04 1.005466933710257217e+04 1.012551366709225476e+04 1.006410260500428922e+04 1.006868868967279195e+04 1.008048821590425905e+04 1.014963048467055523e+04 1.009455510143352876e+04 1.006046822058788348e+04
5.000040000000043960e+01 3.133563168675800171e+03 3.134088759794601629e+03 3.123152415512162406e+03 3.116703997831100878e+03 3.127384651547642534e+03 3.112723910113656530e+03 3.111510126345610388e+03 3.111266983289901873e+03 3.106281999821331283e+03 3.109154718746141953e+03 3.109099895185740024e+03 3.109436605111975496e+03 3.096929717513401556e+03 3.109479029026433182e+03 3.104737862608826163e+03
1.000003999999985922e+02 7.340486502292072828e+02 7.345157798001229139e+02 7.299675846291205517e+02 7.101726843698298808e+02 6.708638433635994716e+02 6.773707742845460871e+02 6.721675579124120077e+02 6.687939814409438668e+02 6.413905020583072201e+02 6.749406410264325586e+02 6.801368887140105244e+02 6.762160888983552240e+02 6.518884328167891908e+02 6.806033052764544209e+02 6.908896043232917918e+02
1.502405034099261059e+02 -4.675340456608114437e+01 -4.679045517970193657e+01 -5.793174135276542103e+01 -7.063961683306878570e+01 -6.999481145362267398e+01 -7.107840459169175062e+01 -8.466861373528895740e+01 -1.071576856485148852e+02 -1.371018571938834896e+02 -1.630478084628949773e+02 -2.031920719727572475e+02 -2.511237377489528910e+02 -3.076248813151568697e+02 -3.241595842087391475e+02 -2.690695115051645985e+02
2.004200391960640388e+02 -2.605697055331425815e+00 -1.506274723469399168e+00 -3.326255238793694957e+01 -8.164486484257832899e+01 -5.602183034759300284e+01 -7.351016894051741701e+01 -6.980926256857051726e+01 -7.739899715972276795e+01 -8.466758270047942858e+01 -8.441061489342082780e+01 -1.027133808229520753e+02 -1.226371696763914940e+02 -1.571741131072940050e+02 -1.534001887668114819e+02 -1.214732082239305981e+02
2.534293625042201370e+02 -1.912469587346132727e+01 -1.156551845096985431e+01 -4.136875497853706918e+01 -4.095438157241547117e+01 -6.782533380675882029e+01 -5.311627999577109449e+01 -6.449264073105413786e+01 -7.771591679053292978e+01 -9.911408195256001363e+01 -1.077818629242508877e+02 -1.348864113902904762e+02 -1.615038604402989790e+02 -1.973176084893179052e+02 -1.922555233657001850e+02 -1.617100504556243266e+02
3.065543625042201370e+02 1.220498548594680344e+01 1.131550258088397953e+01 -1.503991559482003559e+01 -2.844354526660957561e+01 -1.239130560169898310e+01 -2.375996786087737789e+01 -2.010965434449837730e+01 -2.492558820552972776e+01 -2.999537524136246702e+01 -2.428597534716163153e+01 -2.308658779006526984e+01 -1.852184687640808036e+01 -1.362198292149211554e+01 -5.553992920724587501e-02 -6.398720564633966768e-02
3.596793625042201370e+02 4.804927254313470542e+01 4.574242075283085285e+01 1.633584131356415625e+01 5.177076940586452736e+00 2.337663409586292218e+01 1.069308686349144999e+01 1.255336188650395712e+01 1.007683815542420014e+01 7.873922769482857298e+00 1.447111538848674250e+01 1.824292987920051701e+01 2.990884899980025224e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.096793625042201370e+02 -1.770663033561471700e+00 2.127628823674340697e-01 -3.812392357356840478e+01 -5.113434771555073155e+01 -2.788566038969278793e+01 -3.721672091447952369e+01 -3.108068032708214545e+01 -2.981525868451760886e+01 -2.889884082641227536e+01 -1.968662865903457870e+01 -2.944911513950074422e+01 -3.301196040148644817e-02 -1.937106731007037308e-03 9.990056925247129977e-04 4.628260203831401770e-03
4.596793625042201370e+02 -2.271498195594802638e+01 -2.322117641088604501e+01 -6.701966291686581201e+01 -4.535887282434354972e+01 -2.645238061122525863e+01 -4.152913591003682114e+01 -3.548553399765368255e+01 -3.128537662429577537e+01 -4.213676898155523531e+01 -3.316407849194183237e-04 2.611692033961402143e-04 2.064402798507854360e-03 4.114201468639504429e-03 5.707076749865593393e-03 6.678415307772296410e-03
5.096793625042201370e+02 3.732597554204425592e+02 3.731355841859519273e+02 3.683252370194949776e+02 3.600047768396522656e+02 3.499944911135577854e+02 3.430520503333005422e+02 3.079231490290425768e+02 2.821186281126869062e+02 2.695875768011406421e+02 2.699909568444141996e+02 2.598019855430595726e+02 2.579842690137742238e+02 2.594849081684358225e+02 2.615067553093838342e+02 2.596202383140370671e+02
5.596793625042200802e+02 1.124409991389104420e+02 1.124286678986480581e+02 1.101211844852751369e+02 1.060206178590450179e+02 1.022936842853807633e+02 1.040547507375910641e+02 9.864555944846016189e+01 8.311514477604326601e+01 5.848854818676089451e+01 5.050186872319022768e+01 5.556076087425395826e+01 5.944658780515067775e+01 6.605081051823093219e+01 6.875375262344525140e+01 6.970330082081919443e+01
6.096793625042200802e+02 9.062548993161496469e+01 9.064338161052880594e+01 8.756555110293932387e+01 8.264387510311561869e+01 8.187197992506709454e+01 8.074505488737524672e+01 6.209403095145307105e+01 2.436286924347775695e+01 1.997620096821993083e-02 1.617654301892870095e+01 4.818324424471952305e+00 -1.775055890767727407e+00 -5.903071514217250737e+00 -1.771663615938885883e+01 -3.105066294499674751e+00
6.596793625042200802e+02 8.325075450519381093e+01 8.327890596011850732e+01 7.932246182881281982e+01 7.333192935434347248e+01 7.270770636582577140e+01 5.788184029511874940e+01 1.709851729481501081e+01 -1.092457919982354930e+01 -3.312631438113383453e+00 3.098461101314469168e+00 -5.844012146123439777e+00 -1.385236871588324625e+01 -1.799559016505400777e+01 -2.932311789968572668e+01 -1.438058584080580360e+01
7.096793625042200802e+02 9.149557419728779450e+01 9.151946751812887726e+01 8.766044031173059636e+01 8.198609194362767028e+01 8.190138649701151508e+01 5.421036260593722034e+01 1.731126720406392749e+01 1.901037317829604278e+00 7.019017321567306844e+00 1.386889983876900168e+01 4.679993373245102894e+00 -2.872657542118680407e+00 -5.574325880073796036e+00 -1.686074706842019921e+01 -2.775877947249492994e+00
7.596793625042200802e+02 9.272897287006699685e+01 9.274543519148173232e+01 8.946771423461997585e+01 8.443590756451818891e+01 8.163542224403481384e+01 4.757824025075298380e+01 1.198881420960604238e+01 5.969732227603273600e+00 7.964292066638087420e+00 1.581292507784478829e+01 5.702839246266132811e+00 -1.763989259599957338e+00 -3.036850918897409102e+00 -1.418282048013661623e+01 -6.746545646095231108e-01
8.096793625042200802e+02 9.248303025359189178e+01 9.249291865050278716e+01 8.940151515424874162e+01 8.432547504535828864e+01 7.861121566391213378e+01 3.982191890691844804e+01 3.822199687808276458e+00 7.293687639647472132e+00 6.512045211114188881e+00 1.486278675154322926e+01 4.287452699900422104e+00 -3.153048261861972179e+00 -5.906458547936357384e+00 -1.723922661637779186e+01 -3.279617913244861960e+00
8.596793625042200802e+02 9.138511271299832117e+01 9.139099550039077258e+01 8.850780149253904483e+01 8.411832665139421294e+01 7.642596857540388555e+01 3.647640323168143084e+01 1.405362886083980190e+00 8.067978720460189379e+00 5.129041757150398340e+00 1.345141820448378311e+01 2.603707258192645924e+00 -5.056250026266546627e+00 -8.915735258159410037e+00 -2.043616416818598935e+01 -6.053619234337274335e+00
9.096793625042200802e+02 9.070295375223406609e+01 9.070688885295494686e+01 8.801562939180428202e+01 8.404072889254889844e+01 7.542438380177279100e+01 3.558729283200201365e+01 1.301917432854617473e+00 8.563334542991736242e+00 4.783489300447927306e+00 1.295785194405241114e+01 1.918572275596060583e+00 -5.990032869908070268e+00 -1.039802889482641568e+01 -2.205556564297992139e+01 -7.506129765366877926e+00
9.596793625042200802e+02 9.055520128529039425e+01 9.055806648423404681e+01 8.798119716836214366e+01 8.419263848270877304e+01 7.496554481233584966e+01 3.543221299501163912e+01 1.782378529550144863e+00 9.205240463586912725e+00 5.062585428864939452e+00 1.313570493373747006e+01 1.987414362602021090e+00 -6.062060741970787703e+00 -1.071304380332014006e+01 -2.244395515843333300e+01 -7.867618430289589959e+00
1.009679362504220080e+03 9.065799212051035738e+01 9.066009094225724141e+01 8.812996587343997135e+01 8.436289031316658793e+01 7.454236422174949439e+01 3.524634145989860912e+01 2.157279161224064712e+00 9.766849541460279838e+00 5.420363319116886736e+00 1.345844235406243605e+01 2.243660897919114383e+00 -5.857244004213233879e+00 -1.060589446205636399e+01 -2.235425953763573403e+01 -7.822107379788718617e+00
1.059679362504220080e+03 9.075628080412059262e+01 9.075770935811273432e+01 8.822984045554433408e+01 8.439545666440012894e+01 7.393802093806795028e+01 3.479421776607037486e+01 2.230855291921464367e+00 1.011698897817234588e+01 5.624211055230264655e+00 1.367602717155876313e+01 2.430977662531499384e+00 -5.656040863150938236e+00 -1.043669403563796649e+01 -2.215579937070299721e+01 -7.667133646645565292e+00
