TIME q_liq_Ch3_mesh1 q_liq_Ch3_mesh2 q_liq_Ch3_mesh3 q_liq_Ch3_mesh4 q_liq_Ch3_mesh5 q_liq_Ch3_mesh6 q_liq_Ch3_mesh7 q_liq_Ch3_mesh8 q_liq_Ch3_mesh9 q_liq_Ch3_mesh10 q_liq_Ch3_mesh11 q_liq_Ch3_mesh12 q_liq_Ch3_mesh13 q_liq_Ch3_mesh14 q_liq_Ch3_mesh15 
0.000000000000000000e+00 1.008865197194318353e+04 1.008865197196538793e+04 1.004793206215192731e+04 1.003196653098640854e+04 1.010508970491472246e+04 1.004007642746331294e+04 1.004381828681579827e+04 1.005466933710257217e+04 1.012551366709225476e+04 1.006410260500428922e+04 1.006868868967279195e+04 1.008048821590425905e+04 1.014963048467055523e+04 1.009455510143352876e+04 1.006046822058788348e+04
5.000040000000043960e+01 1.100735443556649670e+03 1.102876748515764120e+03 1.100691152738810842e+03 1.092990636141766345e+03 1.070551142772217190e+03 1.082175786504102234e+03 1.080425741407571877e+03 1.077268334312163915e+03 1.052407372228884924e+03 1.079161276965841807e+03 1.082817230894655950e+03 1.081917557443896612e+03 1.058637689602758655e+03 1.087636479275073498e+03 1.096252210548241692e+03
1.000003999999985922e+02 -2.190507587294148664e+02 -2.186290134562665060e+02 -1.995318723685293776e+02 -2.322097304018294892e+02 -2.558831899679547917e+02 -2.587242326708411611e+02 -2.620989802508905200e+02 -2.649064896786878194e+02 -2.696496599625605768e+02 -2.670359781500059171e+02 -2.755944809578094237e+02 -2.827543132022166787e+02 -2.806251948397460296e+02 -2.632916693288720467e+02 -2.468155261036670538e+02
1.502405034099261059e+02 5.486168629258818896e+01 5.174601445335316185e+01 3.302348442544462159e+01 3.907363743577045057e+01 5.702640561717236523e+01 6.179424868897068279e+01 7.162493284194466980e+01 8.291914297988452631e+01 1.025656564269528559e+02 1.252788748201131455e+02 1.594712072523977895e+02 1.906324485046008022e+02 2.314163563708401909e+02 2.438654403870701799e+02 2.110858062264066177e+02
2.004200391960640388e+02 -2.820581655752080863e+01 -3.077479832737423138e+01 -5.048375074517559113e+01 -5.124732482105980580e+01 -5.607061304150798975e+01 -5.321585652823696222e+01 -5.106690579077523751e+01 -6.017606690062999775e+01 -1.289593853930559320e+01 -2.160525116814702388e-03 1.214950262774096333e-03 8.284508064845607506e-03 1.147561677228075769e-02 1.120744068859264725e-02 -5.820307970755846799e-02
2.553043625042201370e+02 1.176361058816213188e+02 8.066073546917719739e+01 9.863804496152553725e+01 1.134452468322417218e+02 3.869876313301503501e+01 -2.530889200755478541e+01 -1.574874605432267494e+01 1.259617475501528006e+01 1.156861039176736661e+00 4.779651551452844260e-01 2.646993731979678799e-01 1.746061239862663206e-01 1.324821222646020702e-01 1.078925684445013744e-01 9.266906289846221778e-02
3.053043625042201370e+02 2.240792882947728231e+02 2.241271921696723552e+02 2.197345508915146013e+02 2.093749387262289474e+02 1.907170462498577308e+02 1.890306797626835476e+02 2.019064837582569965e+02 2.217859277783632308e+02 2.329219470284792806e+02 2.433056036300946801e+02 2.516200813341716298e+02 2.596739776357600249e+02 2.540302974381042134e+02 2.793825470107792626e+02 2.530950613028985003e+02
3.553043625042201370e+02 2.035437108054240980e+02 2.035382965880540098e+02 2.005775415565233004e+02 1.924579455585468395e+02 1.742839675571584621e+02 1.532338990892610582e+02 1.123263757749094793e+02 9.808267841470971860e+01 1.135066592327043935e+02 1.303519531270416110e+02 1.274297011687108636e+02 1.347457262576057531e+02 1.405456100554609407e+02 1.449946165254203265e+02 1.376807106086325234e+02
4.053043625042201370e+02 1.113381832010273627e+02 1.113438736409163567e+02 1.079591050315270166e+02 1.002875235068829340e+02 8.698347896369899956e+01 5.409784398344626766e+01 3.222870805468756572e+01 5.066539914925548516e+01 6.087597442530924496e+01 7.546365408732995661e+01 7.624264444807133145e+01 8.362387031802636272e+01 8.969822171086445906e+01 9.351515820939859225e+01 8.837001071191049562e+01
4.553043625042201370e+02 9.862673639009801718e+01 9.863772117761402569e+01 9.521761934938757577e+01 8.935839841911409565e+01 6.044647487424904853e+01 2.417805984577422151e+01 1.232060424174958335e+01 2.245987385732610164e+01 2.414320905993681876e+01 3.317223173804260483e+01 2.538140260711793772e+01 2.476551800385918867e+01 2.782729101614212297e+01 2.062600859156050248e+01 2.630812388124739698e+01
