TIME void_Ch1_mesh1 void_Ch1_mesh2 void_Ch1_mesh3 void_Ch1_mesh4 void_Ch1_mesh5 void_Ch1_mesh6 void_Ch1_mesh7 void_Ch1_mesh8 void_Ch1_mesh9 void_Ch1_mesh10 void_Ch1_mesh11 void_Ch1_mesh12 void_Ch1_mesh13 void_Ch1_mesh14 void_Ch1_mesh15 
0.000000000000000000e+00 1.020922045540531437e-05 1.020939673991477373e-05 1.020867647786266864e-05 1.020702648057646202e-05 1.020509683036486925e-05 1.020344925344356262e-05 1.020183053250776713e-05 1.020021132402708830e-05 1.019827788116672738e-05 1.019660471108173081e-05 1.019488203437392042e-05 1.019304267688865686e-05 1.019074343903028167e-05 1.018971230076120074e-05 1.018994900937382174e-05
5.000040000000043960e+01 2.384681752185129899e-01 2.065018955809658496e-01 2.283156503962197603e-01 2.564555968717182055e-01 2.763261738091178366e-01 2.975017383495919265e-01 3.174874625447877130e-01 3.390411522222778751e-01 3.512057835166413899e-01 3.668297648229379981e-01 3.826772420923975071e-01 4.019380717734523101e-01 4.142371003486253755e-01 3.981776935279061624e-01 3.981415809470750800e-01
1.000003999999985922e+02 2.183232842133406015e-01 1.131152153403912480e-01 4.797683865517310964e-01 5.225372243080325108e-01 5.744154006910793253e-01 6.318249616743271124e-01 6.748619182604632671e-01 6.978488599456145192e-01 7.068156432826158131e-01 7.482685388558866224e-01 7.831425621585469399e-01 8.054743482221108364e-01 8.050178299030363860e-01 6.768363702970300322e-01 8.019583956320895934e-01
1.502405034099261059e+02 4.005348624403370361e-01 1.130898973836795968e-01 2.326055448508165813e-01 3.448865589248767405e-01 4.215455475642597705e-01 4.827067612669949659e-01 5.454371276131978474e-01 5.938639588755864063e-01 6.219275387960803148e-01 6.484525330591681680e-01 6.934930899116084069e-01 7.020947819154115255e-01 7.890855050381276881e-01 5.420262165792404385e-01 9.803969160616922141e-01
2.004200391960640388e+02 3.800342846719359513e-01 2.178536401798348288e-01 3.277682132814739302e-01 4.097441866374726405e-01 4.746245743703916276e-01 5.249362797127206104e-01 5.768774275581536326e-01 6.128948584223538054e-01 6.495327752475155147e-01 6.404895925909158683e-01 7.468576957658107363e-01 9.999986344095594948e-01 9.999968589954559839e-01 9.999740340412281991e-01 9.978000144132335159e-01
2.553043625042201370e+02 6.988701744511681690e-01 4.217063282190736118e-01 5.320698051127505934e-01 5.852796528132636622e-01 6.660354575010768441e-01 6.690235960612253008e-01 7.664385594919578271e-01 7.148149938406496151e-01 9.999989921691044836e-01 9.999989590536147999e-01 9.999988973934569314e-01 9.999988043725889231e-01 9.999987033911219569e-01 9.999985739960807196e-01 9.999984407975974765e-01
3.053043625042201370e+02 7.728506151909998040e-03 1.556839984334698786e-02 2.976601312265628879e-03 1.317192668342125894e-01 2.858138042337427520e-01 4.369554150441167240e-01 5.237944203040884039e-01 5.493846076527081346e-01 5.917454031959645810e-01 6.381747721748722846e-01 7.692465754548056811e-01 7.044856755642080470e-01 9.998236963402270527e-01 9.999419798191169217e-01 9.999023605071152287e-01
3.553043625042201370e+02 3.993197555825126030e-04 2.491113477681479861e-04 9.730025819049468007e-05 2.266270082106924854e-05 1.010728632911127717e-01 2.550768789131451775e-01 3.726440751739347190e-01 4.570851778225087370e-01 5.141134054399738584e-01 5.594960003714468666e-01 6.135475533918772761e-01 6.231270083524762526e-01 7.258982640944631193e-01 5.453106026837457598e-01 7.829648421576458350e-01
4.053043625042201370e+02 2.201132236488188094e-04 1.717995476075391884e-04 8.268507014735379881e-05 2.058889286043409959e-05 6.829508090500471806e-02 2.218835396879315913e-01 3.434657059885348196e-01 4.319977482081411302e-01 4.902836043833880830e-01 5.383586038538126228e-01 5.898336347455616080e-01 6.088425789904834406e-01 6.909894193836975118e-01 5.511407297259272031e-01 7.130757563687192269e-01
4.553043625042201370e+02 1.238454117705651322e-04 1.092283839152258685e-04 5.926738292414311866e-05 1.360122810778887556e-05 8.587564683469041393e-02 2.166482574907782344e-01 3.178168855485548061e-01 3.948184436563113575e-01 4.520422538451921990e-01 4.947806246093084948e-01 5.514661184550154749e-01 5.620932734196587566e-01 6.672881922006675959e-01 4.918906866891951668e-01 6.992360958615376765e-01
