TIME void_Ch1_mesh1 void_Ch1_mesh2 void_Ch1_mesh3 void_Ch1_mesh4 void_Ch1_mesh5 void_Ch1_mesh6 void_Ch1_mesh7 void_Ch1_mesh8 void_Ch1_mesh9 void_Ch1_mesh10 void_Ch1_mesh11 void_Ch1_mesh12 void_Ch1_mesh13 void_Ch1_mesh14 void_Ch1_mesh15 
0.000000000000000000e+00 1.020922045540531437e-05 1.020939673991477373e-05 1.020867647786266864e-05 1.020702648057646202e-05 1.020509683036486925e-05 1.020344925344356262e-05 1.020183053250776713e-05 1.020021132402708830e-05 1.019827788116672738e-05 1.019660471108173081e-05 1.019488203437392042e-05 1.019304267688865686e-05 1.019074343903028167e-05 1.018971230076120074e-05 1.018994900937382174e-05
5.000040000000043960e+01 3.776410678332411397e-01 3.062066826198005520e-01 3.496326411326620698e-01 3.881329826182838283e-01 4.156850592545100476e-01 4.429132623989837092e-01 4.693229598911264899e-01 4.937718201709487276e-01 5.079669753667841459e-01 5.252268339496678484e-01 5.440363261667318096e-01 5.628955022064993097e-01 5.807305723284293952e-01 5.375475792095545380e-01 5.524649420761110763e-01
1.000003999999985922e+02 3.280852339329446976e-01 1.432967417213700800e-01 3.554204477593562728e-01 3.954737105601308089e-01 4.922778557054542370e-01 5.558473463577869866e-01 6.202133310715219894e-01 6.720560751714873549e-01 6.977746542895811865e-01 7.530747281089112954e-01 8.196191010916920039e-01 8.749627813441498425e-01 8.938325496989235619e-01 7.950171691916718686e-01 9.369267381480854695e-01
1.502405034099261059e+02 5.086180146587837569e-01 2.395510496760297758e-01 3.914804319328356597e-01 5.042977098436742800e-01 5.649219658787665299e-01 5.936398080400981936e-01 6.141756132967507442e-01 6.262235983282502527e-01 6.419075806313190302e-01 6.800201977404094489e-01 7.613288693130119134e-01 7.458247930864586595e-01 8.601748187088045228e-01 5.925638854914109244e-01 9.992437222025550847e-01
2.004200391960640388e+02 4.394733743581036856e-01 1.879776470326708360e-01 3.159016879274092471e-01 6.326875702551988390e-01 6.303371693795196684e-01 9.997581089802072274e-01 9.999196746739702490e-01 9.999621193223637849e-01 9.999763280147542233e-01 9.999822965970665001e-01 9.999858733202533490e-01 9.999880769881196452e-01 9.999895777028324773e-01 9.999904458711146304e-01 9.999858927440845591e-01
2.553043625042201370e+02 1.274574294563494969e-01 7.954165571105471788e-02 2.330244644828287359e-01 3.087813949357527954e-01 2.887553018396613047e-01 3.266265383135607547e-01 4.727336492217972252e-01 6.143575538819646686e-01 7.430540116978773257e-01 7.758476770420658086e-01 7.965033573798094846e-01 7.877461337626618931e-01 8.080428062631186403e-01 7.343989811783444566e-01 7.885633391903243972e-01
3.053043625042201370e+02 1.099258274972035945e-02 2.567223265157078573e-03 8.451186854670669768e-02 2.618243956331131050e-01 3.734659114380870504e-01 4.569303208525501425e-01 5.253771191535487883e-01 5.753140817942518082e-01 6.105689781687035911e-01 6.364518055198826740e-01 6.830995855870156674e-01 6.767174511706645079e-01 7.792150031458172643e-01 5.960875312016914451e-01 7.986103200322146600e-01
3.553043625042201370e+02 7.270617487803425092e-04 3.845408497678204558e-04 5.483622845010827188e-05 9.056254019115182741e-02 2.439654101664877339e-01 3.530435873842905359e-01 4.401865141433279338e-01 5.044374527949456732e-01 5.484692047777126600e-01 5.843044530007255322e-01 6.338966024073273697e-01 6.369334551978909076e-01 7.371754312182483559e-01 5.652862365948396750e-01 7.632250402406612899e-01
4.053043625042201370e+02 2.000092924661804670e-04 1.518259158141420416e-04 1.772025751745579132e-05 7.268085919414768448e-02 2.229754710179550903e-01 3.298269140716299508e-01 4.149261586567692395e-01 4.784625704803673329e-01 5.251155962057061366e-01 5.590708766851901768e-01 6.198840024371888857e-01 6.071527075388971628e-01 7.453828184630908460e-01 5.237043611284021294e-01 7.842965728965520800e-01
4.553043625042201370e+02 1.431279626217973509e-04 1.231245818717050704e-04 1.904568053497930597e-05 4.639537949651442034e-02 2.126148321853181811e-01 3.322046066903525108e-01 4.248953333205218730e-01 4.921841816319541540e-01 5.404204798433411838e-01 5.738198832114963510e-01 6.316649126999572816e-01 6.232981898161709111e-01 7.472442278548077077e-01 5.416458287918710646e-01 7.785785474772110026e-01
