TIME q_liq_Ch0_mesh1 q_liq_Ch0_mesh2 q_liq_Ch0_mesh3 q_liq_Ch0_mesh4 q_liq_Ch0_mesh5 q_liq_Ch0_mesh6 q_liq_Ch0_mesh7 q_liq_Ch0_mesh8 q_liq_Ch0_mesh9 q_liq_Ch0_mesh10 q_liq_Ch0_mesh11 q_liq_Ch0_mesh12 q_liq_Ch0_mesh13 q_liq_Ch0_mesh14 q_liq_Ch0_mesh15 
0.000000000000000000e+00 -1.937168700749996424e+04 -1.937168700745173192e+04 -1.937168700736622122e+04 -1.937168700728469412e+04 -1.937168700720304332e+04 -1.937168700712117061e+04 -1.937168700703951254e+04 -1.937168700695765074e+04 -1.937168700687565070e+04 -1.937168700679364702e+04 -1.937168700671171609e+04 -1.937168700662943229e+04 -1.937168700654745044e+04 -1.937168700646495563e+04 -1.937168700638284281e+04
5.000040000000043960e+01 -2.238864674750299855e+03 -2.235508439193986305e+03 -2.230966403326976888e+03 -2.228387173786456060e+03 -2.225011784348205765e+03 -2.221448480258038217e+03 -2.217939668904579321e+03 -2.214495939835611807e+03 -2.211109748953261260e+03 -2.207771075413009385e+03 -2.204468609127176478e+03 -2.201190420295243257e+03 -2.197924222437737171e+03 -2.194657898715352530e+03 -2.191380076155695861e+03
1.000003999999985922e+02 4.777294059517223559e+02 4.781829415648093686e+02 4.789715213421368389e+02 4.794846683366121169e+02 4.802033822524880975e+02 4.811365792528083034e+02 4.822824689812957217e+02 4.836300274124288876e+02 4.851609548302035364e+02 4.868443102173055195e+02 4.886608395367467210e+02 4.905224630965812480e+02 4.925619289583065097e+02 4.941990656802411763e+02 4.969477081498780535e+02
1.502405034099261059e+02 4.062460364626875986e+01 4.053288213351179792e+01 3.979262044148403277e+01 3.914156814029295361e+01 3.896988424339077994e+01 3.933221280917771168e+01 4.009400929092777943e+01 4.110000193830308035e+01 4.224207467393529214e+01 4.346305189464048624e+01 4.474565651428777358e+01 4.608622944319890991e+01 4.752313933411089408e+01 4.895288494814126778e+01 5.098367616229765531e+01
2.004200391960640388e+02 -4.528423046429549004e+01 -5.025071795532363694e+01 -5.551233332381180219e+01 -5.931900525327215945e+01 -6.327756933059890088e+01 -6.759440733064943174e+01 -7.209162524907289082e+01 -7.653132843612364411e+01 -8.072098385473984195e+01 -8.453544620160833745e+01 -8.793453877814521036e+01 -9.103479637224945975e+01 -9.348526678916476840e+01 -9.628820643930581014e+01 -9.737149092126165328e+01
2.553043625042201370e+02 -2.941210627903682848e+02 -3.017820451145341849e+02 -3.361848197336935868e+02 -3.624233781018903642e+02 -3.920146489332628903e+02 -4.218314479976198754e+02 -4.491522863098943503e+02 -4.728282257874259926e+02 -4.920785090024729698e+02 -5.072993112045903672e+02 -5.247424383265415599e+02 -5.377264319003172659e+02 -5.653896090495848057e+02 -6.592882272940901203e+02 -6.831662919403989918e+02
3.053043625042201370e+02 -3.482651563180588710e+02 -3.462129140294380818e+02 -3.452367922808228400e+02 -3.417608688227742846e+02 -3.362008278725504624e+02 -3.324231588291698358e+02 -3.326013335035245291e+02 -3.328493548522731658e+02 -3.331511798380910250e+02 -3.335731498726764244e+02 -3.341454698502757878e+02 -3.345215775158353608e+02 -3.348285182594219123e+02 -3.695082786964337060e+02 -3.735925075332167467e+02
3.553043625042201370e+02 -5.571865681577535270e+02 -5.573643280512561660e+02 -5.576698171544941260e+02 -5.579458275169990884e+02 -5.582058609990488094e+02 -5.584570854304391787e+02 -5.587185779568159205e+02 -5.590247274990331334e+02 -5.594198196064584181e+02 -5.599411354655577497e+02 -5.605876445319346431e+02 -5.613208280505933772e+02 -5.623113602028799960e+02 -5.644852009882447419e+02 -5.722164566968800727e+02
4.053043625042201370e+02 -1.465348128594543766e+02 -1.465209424963287859e+02 -1.465010957950376280e+02 -1.464956525134733738e+02 -1.465077640137659785e+02 -1.465398602642253252e+02 -1.465918991130419613e+02 -1.466638421057143944e+02 -1.467551344340847095e+02 -1.468648772811884271e+02 -1.469899092586703375e+02 -1.471250740357927214e+02 -1.472636093145559641e+02 -1.474131928971816308e+02 -1.475699696636985720e+02
4.553043625042201370e+02 -3.298969177964373500e+01 -3.300416396267331720e+01 -3.300413323658432319e+01 -3.299187255206025071e+01 -3.297495917725749592e+01 -3.295706660509795682e+01 -3.293837364500362241e+01 -3.291858621121091488e+01 -3.289771463630791715e+01 -3.287671821132784089e+01 -3.285529182127923775e+01 -3.283048382968753032e+01 -3.279950063354306167e+01 -3.277396810297220497e+01 -3.275504613691531830e+01
5.053043625042201370e+02 -9.088812020549725901e+01 -9.090861548618512700e+01 -9.094642855429420081e+01 -9.098168203185110769e+01 -9.101631088477108733e+01 -9.104950176711700749e+01 -9.108005022446060650e+01 -9.110708598074950260e+01 -9.112976118339491904e+01 -9.114729505795241948e+01 -9.115843263694169707e+01 -9.116172258693731578e+01 -9.115609115145302610e+01 -9.114644672487101218e+01 -9.113710100074891329e+01
5.553043625042200802e+02 -9.379516419075648059e+01 -9.380884860922849100e+01 -9.383240222477772363e+01 -9.385098386004509052e+01 -9.386597864325358387e+01 -9.387713470100393920e+01 -9.388435340689204622e+01 -9.388803304129828575e+01 -9.388898542133563296e+01 -9.388839068914150232e+01 -9.388717850216144711e+01 -9.388557552389364957e+01 -9.388294855211051981e+01 -9.388074173122913635e+01 -9.387949271425871700e+01
6.053043625042200802e+02 -9.466555759720372976e+01 -9.467078995857796997e+01 -9.467882952144555020e+01 -9.468436541248212279e+01 -9.468842198774657959e+01 -9.469133560489080992e+01 -9.469337855566402595e+01 -9.469485230986711599e+01 -9.469606090592479575e+01 -9.469734675924956946e+01 -9.469887491478657182e+01 -9.470048176391922823e+01 -9.470168296305091360e+01 -9.470318880451452515e+01 -9.470528403579838539e+01
6.569293625042200802e+02 -9.598877156220270024e+01 -9.599170674541045400e+01 -9.599638327774758295e+01 -9.600044885464657796e+01 -9.600425351841921895e+01 -9.600787705930811455e+01 -9.601136521006847602e+01 -9.601478909374012005e+01 -9.601824625461576090e+01 -9.602188305096676402e+01 -9.602576090863922786e+01 -9.602974445853664065e+01 -9.603351677911356887e+01 -9.603749119819865143e+01 -9.604179128602858384e+01
7.069293625042200802e+02 -9.631276576256856004e+01 -9.631597291781679360e+01 -9.632136465007407367e+01 -9.632647636503106980e+01 -9.633153598768204517e+01 -9.633656877776735428e+01 -9.634158971565243235e+01 -9.634662792183492286e+01 -9.635172708880402581e+01 -9.635695479570452449e+01 -9.636232241265904008e+01 -9.636771466659050134e+01 -9.637292283760604050e+01 -9.637821589985345838e+01 -9.638374129673471202e+01
7.569293625042200802e+02 -9.562718124267942699e+01 -9.563075919938714264e+01 -9.563690174979009839e+01 -9.564279323057387217e+01 -9.564866114011545051e+01 -9.565451520260390339e+01 -9.566036428117837431e+01 -9.566622651605010219e+01 -9.567213105783450544e+01 -9.567812180245057618e+01 -9.568420933099581305e+01 -9.569032217157793241e+01 -9.569633061019240472e+01 -9.570240659664297311e+01 -9.570875719883190413e+01
8.069293625042200802e+02 -8.335859633943947244e+01 -8.335949274814196031e+01 -8.336080652119181877e+01 -8.336221364061850636e+01 -8.336361604351630206e+01 -8.336502465638838544e+01 -8.336645444749068190e+01 -8.336793278082549818e+01 -8.336951178064759915e+01 -8.337129750025955843e+01 -8.337347132318858201e+01 -8.337630240890592859e+01 -8.338010053931736820e+01 -8.338507619849210073e+01 -8.339038148689635932e+01
8.569293625042200802e+02 -9.580386075622816122e+01 -9.580995845934394595e+01 -9.582004975960167314e+01 -9.583001934883226625e+01 -9.584033505863153835e+01 -9.585111943827789105e+01 -9.586251076967418783e+01 -9.587465659721914335e+01 -9.588770532217652942e+01 -9.590180420458557364e+01 -9.591708453787964572e+01 -9.593369380937349433e+01 -9.595180866345778270e+01 -9.597165331482176498e+01 -9.599279801094164100e+01
9.069293625042200802e+02 -7.367010271101027286e+01 -7.306647103918177777e+01 -7.274348597899859215e+01 -7.236712732102309076e+01 -7.237116923408059677e+01 -7.237604292217454827e+01 -7.238188833735301841e+01 -7.238902533673113737e+01 -7.239818034673287173e+01 -7.241089745354226181e+01 -7.243001018970635130e+01 -7.245963757758494239e+01 -7.250361691256215124e+01 -7.256146811538386032e+01 -7.262326837910975996e+01
9.569293625042200802e+02 -8.246961413997887291e+01 -8.239033096808863377e+01 -8.233415648080854510e+01 -8.230931572688747622e+01 -8.233307114191698872e+01 -8.236218706823947855e+01 -8.239720739734329413e+01 -8.243796022563853398e+01 -8.248315214681507257e+01 -8.253035880657782286e+01 -8.257651086061194690e+01 -8.261881863344197541e+01 -8.265574158347871503e+01 -8.268746134021243677e+01 -8.271530011269082650e+01
1.006929362504220080e+03 -1.016741518526627885e+02 -1.018750852883465257e+02 -1.023132748269627967e+02 -1.026921128246181354e+02 -1.027727459171461248e+02 -1.028295066909707884e+02 -1.028851297593780600e+02 -1.029386152870100801e+02 -1.029894879684232052e+02 -1.030378198989617573e+02 -1.030841091397793434e+02 -1.031290503674382393e+02 -1.031732227869665905e+02 -1.032166987609149373e+02 -1.032582518328483872e+02
1.056929362504220080e+03 -1.716302297311647749e+02 -1.724668868184450048e+02 -1.799015464920675527e+02 -1.850580666091358353e+02 -1.883438746260252969e+02 -1.905362865917540773e+02 -1.920931731970426313e+02 -1.923495271304223593e+02 -1.924813482245234013e+02 -1.926129187048409221e+02 -1.927448820848975970e+02 -1.928781118662117251e+02 -1.930189395085985780e+02 -1.931932941234517784e+02 -1.934467793477890893e+02
1.106929362504220080e+03 -1.698570194298954306e+01 -1.571761582616722563e+01 -9.118461359587099579e+00 -5.049683535630005160e+00 -1.939821677428265279e+00 -1.514860004687382800e+00 -1.472411777769160990e+00 -1.429434506535883997e+00 -1.385846224831607687e+00 -1.341576628361069279e+00 -1.296554403818136469e+00 -1.250724631494627204e+00 -1.204248299070068251e+00 -1.157987842172473636e+00 -1.112856395309760327e+00
1.156929362504220080e+03 -1.253982707544039243e+01 -1.212263758209106967e+01 -7.174706054921105469e+00 -5.523524533569561523e-01 3.766726447030094516e+00 6.035030291072454922e+00 8.378513080002679914e+00 8.835252184682810039e+00 8.888870133376904903e+00 8.940523161343348235e+00 8.993144624041587321e+00 9.047105643904700401e+00 9.102296897006841192e+00 9.156928181386621901e+00 9.208408797637433807e+00
1.206929362504220080e+03 -8.455221555621736229e+01 -8.487006537206755752e+01 -9.294154627480072861e+01 -1.012494385603874889e+02 -1.065498767888473566e+02 -1.094707859291856948e+02 -1.113476386810916523e+02 -1.120084826898682593e+02 -1.120883195652655786e+02 -1.121679991066010729e+02 -1.122467691447021849e+02 -1.123208715174238250e+02 -1.123854112598406090e+02 -1.124485786770144813e+02 -1.125625601023442925e+02
1.256929362504220080e+03 -1.638882286439464053e+02 -1.655459533835399384e+02 -1.663251083360833888e+02 -1.665088742810502538e+02 -1.666554195910220244e+02 -1.667933509123124054e+02 -1.669215685443901975e+02 -1.670382750608549713e+02 -1.671462769865745486e+02 -1.672490342674144586e+02 -1.673549890542915648e+02 -1.674751173944935942e+02 -1.676091469960627194e+02 -1.677247887486062439e+02 -1.677599126547848130e+02
1.306929362504220080e+03 -1.231248236312936939e+02 -1.238238398461916603e+02 -1.260359292524969987e+02 -1.272657765865531019e+02 -1.283575045139394888e+02 -1.287534068920619461e+02 -1.289360042490975218e+02 -1.290232583664170818e+02 -1.291015583756696401e+02 -1.291774651025428113e+02 -1.292538459533502930e+02 -1.293389834553530875e+02 -1.294451558262192918e+02 -1.295768002761142554e+02 -1.297155287347609374e+02
1.356929362504220080e+03 1.351790296913096512e+01 1.345986085118259901e+01 1.414443862270686481e+01 1.451780447568528309e+01 1.459695027650577437e+01 1.465524074238752661e+01 1.470950728487437864e+01 1.476268509495012182e+01 1.481572258020958976e+01 1.486891660293575868e+01 1.492253221805823316e+01 1.497712452106877201e+01 1.503356233947065768e+01 1.509213349768092627e+01 1.515083651170068002e+01
1.406929362504220080e+03 -1.648742019257380775e+02 -1.656825643996746749e+02 -1.663578149206479395e+02 -1.667578578867694432e+02 -1.670053470345994242e+02 -1.671750784437663242e+02 -1.673056397034848715e+02 -1.674134208221717017e+02 -1.675041097185298611e+02 -1.675797731431960642e+02 -1.676430536383894321e+02 -1.676996660582797460e+02 -1.677609402700710461e+02 -1.678575461807199929e+02 -1.680981920375361085e+02
1.456929362504220080e+03 3.224147747478031079e+02 3.234363861567608183e+02 3.258750120889540085e+02 3.276409115779771923e+02 3.287867503033368735e+02 3.295276153214642818e+02 3.300529075703433364e+02 3.304758751149387876e+02 3.308543410288035034e+02 3.312137273583722390e+02 3.315610311261871743e+02 3.318936577937525385e+02 3.322066652503381192e+02 3.324975767185104019e+02 3.327654591172543519e+02
1.506929362504220080e+03 -6.485036754080235255e+01 -6.522721995713931165e+01 -6.565543206390485409e+01 -6.586407507205332479e+01 -6.599183787846779126e+01 -6.607614387425677194e+01 -6.613690459785834719e+01 -6.618566297471906523e+01 -6.622917109141488368e+01 -6.627103308161251505e+01 -6.631197500306096515e+01 -6.634948282687247456e+01 -6.637780173939074757e+01 -6.639015240745744961e+01 -6.638993363190927255e+01
1.556929362504220080e+03 -1.851885937882881308e+02 -1.850458393283340968e+02 -1.852555271443442848e+02 -1.854223446400883120e+02 -1.855722178727828293e+02 -1.857122528743516909e+02 -1.858469808926473092e+02 -1.859794041922325789e+02 -1.861104296623252594e+02 -1.862373196855417916e+02 -1.863523949435853240e+02 -1.864443384474968184e+02 -1.865044805678408579e+02 -1.865375354540408637e+02 -1.865728277370100159e+02
1.606929362504220080e+03 -5.069311296510587113e+02 -5.078410179760185201e+02 -5.091418012090569505e+02 -5.104118073332818994e+02 -5.117085759089903263e+02 -5.130049895425314617e+02 -5.142686654968127868e+02 -5.154604760283052656e+02 -5.165329794233019811e+02 -5.174327639185717089e+02 -5.181082960558065906e+02 -5.185224092704174836e+02 -5.186653513262440356e+02 -5.185630679143974930e+02 -5.182769015630262857e+02
1.656929362504220080e+03 7.453121087514098235e+02 7.473069020811193468e+02 7.535250260679291614e+02 7.582653119315298227e+02 7.612420757070606214e+02 7.631188253441594043e+02 7.643932960602643334e+02 7.653398550709091523e+02 7.660976401452932123e+02 7.667317294108294163e+02 7.672668840472880447e+02 7.677063857634914257e+02 7.680409327511234778e+02 7.682530359948351588e+02 7.683201855833602849e+02
1.706929362504220080e+03 3.255737591770426320e+02 3.267038214206315843e+02 3.300912552331387246e+02 3.318674682831806990e+02 3.328028245142547235e+02 3.334370659250839708e+02 3.339445561829222697e+02 3.343793107047105195e+02 3.347697978469431632e+02 3.351440412766590953e+02 3.355281672991367827e+02 3.359344562836404293e+02 3.363493044366133518e+02 3.367342754305565222e+02 3.370513874572672535e+02
1.756929362504220080e+03 -2.925324747280734883e+01 -2.885181188307345224e+01 -2.786401525172697546e+01 -2.599816158116740894e+01 -2.575364479508210636e+01 -2.578415016022800188e+01 -2.579726964475666762e+01 -2.580020785496588331e+01 -2.579735108606479344e+01 -2.579098161606475514e+01 -2.578200323988794551e+01 -2.577038950088399005e+01 -2.575557787079287309e+01 -2.573721552290741954e+01 -2.571866816647631282e+01
