TIME q_liq_Ch0_mesh1 q_liq_Ch0_mesh2 q_liq_Ch0_mesh3 q_liq_Ch0_mesh4 q_liq_Ch0_mesh5 q_liq_Ch0_mesh6 q_liq_Ch0_mesh7 q_liq_Ch0_mesh8 q_liq_Ch0_mesh9 q_liq_Ch0_mesh10 q_liq_Ch0_mesh11 q_liq_Ch0_mesh12 q_liq_Ch0_mesh13 q_liq_Ch0_mesh14 q_liq_Ch0_mesh15 
0.000000000000000000e+00 -1.937168700749996424e+04 -1.937168700745173192e+04 -1.937168700736622122e+04 -1.937168700728469412e+04 -1.937168700720304332e+04 -1.937168700712117061e+04 -1.937168700703951254e+04 -1.937168700695765074e+04 -1.937168700687565070e+04 -1.937168700679364702e+04 -1.937168700671171609e+04 -1.937168700662943229e+04 -1.937168700654745044e+04 -1.937168700646495563e+04 -1.937168700638284281e+04
5.000040000000043960e+01 -5.925729670238912149e+03 -5.925168505145295967e+03 -5.924171050993151766e+03 -5.923187486669180544e+03 -5.922107248793481631e+03 -5.920961333345124331e+03 -5.919745752772198102e+03 -5.918456583811005657e+03 -5.917089621477119181e+03 -5.915640444195221789e+03 -5.914104413012531040e+03 -5.912476667357283077e+03 -5.910752157730717045e+03 -5.908925290770048377e+03 -5.906989947490048507e+03
1.000003999999985922e+02 -1.344330097877245862e+03 -1.344087738115242473e+03 -1.344046118757682052e+03 -1.343972275222050484e+03 -1.343880730148169960e+03 -1.343749626862051628e+03 -1.343567349321558595e+03 -1.343318099141628863e+03 -1.342981263028437752e+03 -1.342529026426760538e+03 -1.341922683622999330e+03 -1.341105910580196905e+03 -1.339991307834112831e+03 -1.338429446734995281e+03 -1.336125091547749207e+03
1.502405034099261059e+02 3.095844261430966071e+02 3.087110341753549960e+02 3.062082456272877948e+02 3.050882114090294976e+02 3.062726439832489405e+02 3.087914070453138038e+02 3.112949592413796722e+02 3.131839052844745197e+02 3.144838328519070387e+02 3.154270968806471842e+02 3.162226307433718944e+02 3.169560905861101787e+02 3.176024960761260445e+02 3.181359701949409668e+02 3.185766450830919894e+02
2.004200391960640388e+02 1.520385783562286974e+02 1.522054860565748129e+02 1.527163216413654823e+02 1.533818144301539235e+02 1.541473606695954004e+02 1.549293866678223139e+02 1.556655488182246359e+02 1.563195127106682492e+02 1.568388927848379524e+02 1.571646642532225258e+02 1.573319021488517251e+02 1.574509768119396824e+02 1.575538910426488428e+02 1.576490745337601425e+02 1.577406560203176866e+02
2.534293625042201370e+02 5.648328417930692069e+01 6.001577097745647649e+01 6.339617955498992075e+01 6.495513284176939806e+01 6.569557431042116491e+01 6.596638276437718673e+01 6.598290935363986875e+01 6.584652835034144402e+01 6.567452898979657050e+01 6.540485759907198826e+01 6.537300433493881258e+01 6.481257225312035075e+01 6.570301133203551558e+01 6.346774970092082668e+01 6.785802688621556911e+01
3.065543625042201370e+02 -9.527583135972394146e+00 -9.413696856057567786e+00 -9.003313401777100822e+00 -8.462107800928995616e+00 -7.772548286325590361e+00 -6.942962417974094080e+00 -5.982865120555175054e+00 -4.902261580388698192e+00 -3.721619718771135954e+00 -2.445167557841658290e+00 -1.121262266648977324e+00 3.339898814549912553e-01 1.694577242627184788e+00 3.546730618451721995e+00 5.527407914492953545e+00
3.596793625042201370e+02 1.548054987302969323e+02 1.492353195518914504e+02 1.392345624222258209e+02 1.324526047628382628e+02 1.280273430508216563e+02 1.250907418409888692e+02 1.221880794448154006e+02 1.183884595848218453e+02 1.138471923458256896e+02 1.089280215436550350e+02 1.037899342801101170e+02 1.015456091110952173e+02 1.000247490872887255e+02 9.956290900904539853e+01 9.705661578819898239e+01
4.096793625042201370e+02 -1.381365983607969952e+02 -1.382012554374504703e+02 -1.391596298017503841e+02 -1.394211470721280648e+02 -1.386619724344938049e+02 -1.371416377436941332e+02 -1.356282875711135603e+02 -1.343104143943965028e+02 -1.331689916002445386e+02 -1.325664003130634399e+02 -1.320239539070577166e+02 -1.316264474697545950e+02 -1.313797985872235472e+02 -1.310165782725458712e+02 -1.343836328114296634e+02
4.596793625042201370e+02 -8.345162977573336605e+01 -8.406607358510628103e+01 -8.620818897288270932e+01 -8.852036494312120851e+01 -9.098040066800714953e+01 -9.342756222089849416e+01 -9.573199499550021585e+01 -9.781828514022741672e+01 -9.969655497017690493e+01 -1.017226874436922941e+02 -1.041352478651295286e+02 -1.069876190313487569e+02 -1.102295898961654075e+02 -1.128793578536820519e+02 -1.158666131831469386e+02
