TIME q_liq_Ch0_mesh1 q_liq_Ch0_mesh2 q_liq_Ch0_mesh3 q_liq_Ch0_mesh4 q_liq_Ch0_mesh5 q_liq_Ch0_mesh6 q_liq_Ch0_mesh7 q_liq_Ch0_mesh8 q_liq_Ch0_mesh9 q_liq_Ch0_mesh10 q_liq_Ch0_mesh11 q_liq_Ch0_mesh12 q_liq_Ch0_mesh13 q_liq_Ch0_mesh14 q_liq_Ch0_mesh15 
0.000000000000000000e+00 -1.937168700749996424e+04 -1.937168700745173192e+04 -1.937168700736622122e+04 -1.937168700728469412e+04 -1.937168700720304332e+04 -1.937168700712117061e+04 -1.937168700703951254e+04 -1.937168700695765074e+04 -1.937168700687565070e+04 -1.937168700679364702e+04 -1.937168700671171609e+04 -1.937168700662943229e+04 -1.937168700654745044e+04 -1.937168700646495563e+04 -1.937168700638284281e+04
5.000040000000043960e+01 -3.764659090779883627e+03 -3.762048161914418415e+03 -3.758345029136896301e+03 -3.755210859034242276e+03 -3.751644672815895319e+03 -3.748031836872343320e+03 -3.744368887824578906e+03 -3.740644381430177873e+03 -3.736845436032946509e+03 -3.732957952832493447e+03 -3.728966577825924560e+03 -3.724854779154587504e+03 -3.720604967066870358e+03 -3.716197913114785024e+03 -3.711613346899237513e+03
1.000003999999985922e+02 -5.725921398923962897e+02 -5.746984339886820408e+02 -5.864444662725933313e+02 -5.911962263226735104e+02 -5.943389890755372562e+02 -5.973877635904444787e+02 -6.005120879771997124e+02 -6.037155211032883244e+02 -6.069908395279670685e+02 -6.103404519795759597e+02 -6.137720265637975672e+02 -6.172819366984869021e+02 -6.208750367404080635e+02 -6.248599024174235410e+02 -6.323356943723465520e+02
1.502405034099261059e+02 3.213150795106912483e+02 3.224314339689873350e+02 3.240103687994148345e+02 3.253932851069025673e+02 3.267773099744663341e+02 3.282124248193026119e+02 3.297158015119965739e+02 3.312878521473395494e+02 3.329130274200324493e+02 3.345730893791509857e+02 3.362573980279626085e+02 3.379594271552578562e+02 3.396760775637789607e+02 3.414325453025720662e+02 3.430828099650627223e+02
2.004200391960640388e+02 2.002234666179148519e+02 1.977042733059447528e+02 1.956243054094583158e+02 1.947178855745016790e+02 1.939759398861838235e+02 1.932732573746685318e+02 1.926899631800132795e+02 1.923184101561762418e+02 1.921806982562498831e+02 1.923018672723643476e+02 1.925464830819915392e+02 1.931303270493959587e+02 1.933007090502305232e+02 1.948478767216449228e+02 1.929662806798828285e+02
2.508849066371080880e+02 -1.115226381020729036e+02 -1.113957413612827736e+02 -1.103867621412687470e+02 -1.089135686719536267e+02 -1.067205529096239758e+02 -1.040851078912342302e+02 -1.012042676228755056e+02 -9.815133629190589204e+01 -9.499528553538925735e+01 -9.178769182672691329e+01 -8.856369415057262984e+01 -8.536405372465002017e+01 -8.212405633671450289e+01 -7.956662585709361224e+01 -7.880776043782756801e+01
3.040099066371080880e+02 -1.364871611035856063e+02 -1.365785311738005703e+02 -1.368992251082938196e+02 -1.374393584773216048e+02 -1.380627927743255157e+02 -1.387490377060044011e+02 -1.394555260827735310e+02 -1.405733931645030736e+02 -1.415934934218027479e+02 -1.424434518111265788e+02 -1.431273969683677763e+02 -1.436755718780075313e+02 -1.441010779129362334e+02 -1.446621121865994724e+02 -1.429218269964885906e+02
3.540099066371080880e+02 -1.664843955511222759e+02 1.178953602047295988e+02 3.732653067915674683e+02 4.719065730063701380e+02 6.161197467938358159e+02 7.610134987423975872e+02 8.906924682453825426e+02 1.011123300630054018e+03 1.138230193478615547e+03 1.250425795599122011e+03 1.305172376786192444e+03 1.323903529131682490e+03 1.334420672328434875e+03 1.343585536913021087e+03 1.351971403582517951e+03
4.040099066371080880e+02 -5.189408327503687133e+02 -5.190317523278283716e+02 -5.191252357555331400e+02 -5.191461634408631198e+02 -5.190988354767280271e+02 -5.189668809973054522e+02 -5.187287464594758148e+02 -5.183568307260355823e+02 -5.178155852112847697e+02 -5.170594420143527259e+02 -5.160295533946896285e+02 -5.146551089472367266e+02 -5.128632353047373726e+02 -5.106090145079366494e+02 -5.079376925613643721e+02
4.540099066371080880e+02 -1.417443123778147367e+02 -1.411416428039879634e+02 -1.407641308561193796e+02 -1.404262786655809521e+02 -1.401185796717054188e+02 -1.398534637985597442e+02 -1.396419227100957414e+02 -1.394922467228010703e+02 -1.394087798874903399e+02 -1.393908311914861713e+02 -1.394319509250966291e+02 -1.395199596739840615e+02 -1.396382397911207249e+02 -1.397689706525034978e+02 -1.398980614378615428e+02
