TIME q_liq_Ch0_mesh1 q_liq_Ch0_mesh2 q_liq_Ch0_mesh3 q_liq_Ch0_mesh4 q_liq_Ch0_mesh5 q_liq_Ch0_mesh6 q_liq_Ch0_mesh7 q_liq_Ch0_mesh8 q_liq_Ch0_mesh9 q_liq_Ch0_mesh10 q_liq_Ch0_mesh11 q_liq_Ch0_mesh12 q_liq_Ch0_mesh13 q_liq_Ch0_mesh14 q_liq_Ch0_mesh15 
0.000000000000000000e+00 -1.937168700749996424e+04 -1.937168700745173192e+04 -1.937168700736622122e+04 -1.937168700728469412e+04 -1.937168700720304332e+04 -1.937168700712117061e+04 -1.937168700703951254e+04 -1.937168700695765074e+04 -1.937168700687565070e+04 -1.937168700679364702e+04 -1.937168700671171609e+04 -1.937168700662943229e+04 -1.937168700654745044e+04 -1.937168700646495563e+04 -1.937168700638284281e+04
5.000040000000043960e+01 -6.698963916735229759e+03 -6.698819444691286662e+03 -6.698583513260056861e+03 -6.698340205557523404e+03 -6.698122663014776663e+03 -6.697923640490328580e+03 -6.697743709076465166e+03 -6.697583426477139255e+03 -6.697443355804147359e+03 -6.697324068672737667e+03 -6.697226147073836728e+03 -6.697150181991078171e+03 -6.697096768157593033e+03 -6.697066502856077932e+03 -6.697060036485938326e+03
1.000003999999985922e+02 -1.660391349834747416e+03 -1.659946315137840656e+03 -1.659390061106972780e+03 -1.658757322626050154e+03 -1.658015748144923691e+03 -1.657149474587157783e+03 -1.656140956935774057e+03 -1.654969519951097936e+03 -1.653610610430597944e+03 -1.652034661951082853e+03 -1.650205441759543874e+03 -1.648077578802698781e+03 -1.645592768287542640e+03 -1.642673735073253056e+03 -1.639214221975204737e+03
1.502405034099261059e+02 1.306868147858554874e+00 -2.583358917921156017e+00 1.884366952444392673e+00 3.681475762068753710e+00 3.885315703429137901e+00 3.856974061419461197e+00 3.817184717207986022e+00 3.799457052566836968e+00 3.822965835384861677e+00 3.907454094767230046e+00 4.066352498428098095e+00 4.297914795053552339e+00 4.592598400812407888e+00 4.939042423060786113e+00 5.055205373600990981e+00
2.004200391960640388e+02 2.543233475699999815e+02 2.544868965747190259e+02 2.547766075575397906e+02 2.550704448443455021e+02 2.553769186157333877e+02 2.556803246139194812e+02 2.559671489979197361e+02 2.562312569876075941e+02 2.564731208505667155e+02 2.566961295099002314e+02 2.569036495657681485e+02 2.570988128036947842e+02 2.572864330202500582e+02 2.574749079553607771e+02 2.576761853109792355e+02
2.513043625042201370e+02 3.296828332166991800e+02 3.305176991745541955e+02 3.317544374593066436e+02 3.325668632413739942e+02 3.330456838758747153e+02 3.332245262651163671e+02 3.331639352266114997e+02 3.329319278784661833e+02 3.325924934195496121e+02 3.321940434674456242e+02 3.317932135326478260e+02 3.313527903667451255e+02 3.311287001190903538e+02 3.303619314155603206e+02 3.311912026100876574e+02
3.015543625042201370e+02 2.256298995322843126e+01 2.249985695222279602e+01 2.243565655348076504e+01 2.239581502419376946e+01 2.237486337548653026e+01 2.237308111131471478e+01 2.238560483631943043e+01 2.241822107815955434e+01 2.245931672724948669e+01 2.253165277343503803e+01 2.259794168039800866e+01 2.273140016418201625e+01 2.281764444143543002e+01 2.303274814545033067e+01 2.327046330130785279e+01
3.515543625042201370e+02 -1.924688830013737828e+01 -1.932088125741049112e+01 -1.927317571892294623e+01 -1.926342761263995484e+01 -1.948415795212594759e+01 -2.014243176941275593e+01 -2.139629960241009954e+01 -2.348157972348081302e+01 -2.652831327718502052e+01 -3.029526348762608023e+01 -3.486000316637944252e+01 -3.993087484402118292e+01 -4.474118258467011344e+01 -5.006277649903534410e+01 -5.367453649988474496e+01
4.015543625042201370e+02 9.303522513802626737e-01 9.266574772207497590e-01 -9.380680257087727070e-02 -2.044579071165872008e+00 -5.269345410493406767e+00 -1.029123193439338024e+01 -1.643746713727215081e+01 -2.127186734278271274e+01 -2.460512288657547941e+01 -2.616934195264982321e+01 -2.610517211875473009e+01 -2.464675058722585987e+01 -2.209094430013620780e+01 -1.788978979607681907e+01 -1.387548638092112085e+01
4.515543625042201370e+02 -9.480559560951739684e+01 -9.455258062434090505e+01 -9.513943824909642899e+01 -9.563648360922260849e+01 -9.578316113967250089e+01 -9.557024242335072017e+01 -9.520968164277121559e+01 -9.477056185174370739e+01 -9.441652071485668785e+01 -9.420359845117623365e+01 -9.415388973995806055e+01 -9.435397475155701841e+01 -9.464693460228222932e+01 -9.554575706171590355e+01 -9.798525851240324869e+01
