TIME q_liq_Ch0_mesh1 q_liq_Ch0_mesh2 q_liq_Ch0_mesh3 q_liq_Ch0_mesh4 q_liq_Ch0_mesh5 q_liq_Ch0_mesh6 q_liq_Ch0_mesh7 q_liq_Ch0_mesh8 q_liq_Ch0_mesh9 q_liq_Ch0_mesh10 q_liq_Ch0_mesh11 q_liq_Ch0_mesh12 q_liq_Ch0_mesh13 q_liq_Ch0_mesh14 q_liq_Ch0_mesh15 
0.000000000000000000e+00 -1.937168700749996424e+04 -1.937168700745173192e+04 -1.937168700736622122e+04 -1.937168700728469412e+04 -1.937168700720304332e+04 -1.937168700712117061e+04 -1.937168700703951254e+04 -1.937168700695765074e+04 -1.937168700687565070e+04 -1.937168700679364702e+04 -1.937168700671171609e+04 -1.937168700662943229e+04 -1.937168700654745044e+04 -1.937168700646495563e+04 -1.937168700638284281e+04
5.000040000000043960e+01 -2.617523653570073293e+03 -2.612983421978456590e+03 -2.608537581656924431e+03 -2.605697464450050575e+03 -2.601936643460709092e+03 -2.598138060722830687e+03 -2.594415264757170462e+03 -2.590770093279147659e+03 -2.587206115433381456e+03 -2.583728707787941403e+03 -2.580345151283325777e+03 -2.577064173757680692e+03 -2.573894876090240359e+03 -2.570845411256211264e+03 -2.567920980371259702e+03
1.000003999999985922e+02 8.741412322545514826e+02 8.761832919450953341e+02 8.789681286840573193e+02 8.811339926145753907e+02 8.828716140386793541e+02 8.842834347817762364e+02 8.853973702383198088e+02 8.861819914992631766e+02 8.865864143454440409e+02 8.865743333191184092e+02 8.861397867522824754e+02 8.853123878066155612e+02 8.841443665991130274e+02 8.827763259046221265e+02 8.811919185654171542e+02
1.502405034099261059e+02 9.856930657299351139e+01 9.945017508870614620e+01 1.012547064902925484e+02 1.029386908744693585e+02 1.046168497571539433e+02 1.063413026980050944e+02 1.081820023381757778e+02 1.101948578579391977e+02 1.124045990481491373e+02 1.148180214793571992e+02 1.173884563429701018e+02 1.201607631865421979e+02 1.228539864749952386e+02 1.261468261173570369e+02 1.291993946560361053e+02
2.004200391960640388e+02 -3.889885115835779317e+01 -3.909385311067515545e+01 -3.190918096091245459e+01 -2.554805340367649791e+01 -2.046589571724363310e+01 -1.618532624092657457e+01 -1.229069036159558870e+01 -8.584759808377325996e+00 -5.000161241024052572e+00 -1.562600244743410638e+00 1.808826781833162478e+00 4.807065450843162502e+00 8.426963336862476339e+00 9.582836438454201300e+00 1.490028810660149539e+01
2.542945613426540774e+02 -1.366891202203226214e+02 -1.387586444956327227e+02 -1.430093399556676843e+02 -1.461793482529112396e+02 -1.486631959685083757e+02 -1.497852905528929739e+02 -1.523432165849950195e+02 -1.541155674168402072e+02 -1.558715054225719712e+02 -1.561644226785579974e+02 -1.582209959420762573e+02 -1.546763814708677955e+02 -1.629641601321986855e+02 -1.423792010460447557e+02 -1.350355338190432235e+02
3.042945613426541058e+02 -3.301415427301300838e+02 -3.302188300765993176e+02 -3.284157639017441284e+02 -3.266354239208279751e+02 -3.249520563908782833e+02 -3.235666233865305230e+02 -3.228085150453596839e+02 -3.230665824487722944e+02 -3.234948658211023371e+02 -3.729577776333084671e+02 -3.744279428883564833e+02 -3.736839755104354595e+02 -3.729596929084103749e+02 -3.722355687668230644e+02 -3.715078130175173783e+02
3.542945613426541058e+02 -3.811009354061740737e+02 -3.789869952080388202e+02 -3.769321254376552019e+02 -3.750527288935764432e+02 -3.734432980952709045e+02 -3.723356086112487446e+02 -3.718146243513878630e+02 -3.720114324643841996e+02 -3.721980014169182596e+02 -3.724212847633579599e+02 -3.727056464398399953e+02 -3.729434183247657302e+02 -3.730240830291253928e+02 -3.732118109785421325e+02 -3.725394228779680361e+02
4.042945613426541058e+02 -3.381044504335867487e+02 -3.382269576709337002e+02 -3.383596546749363938e+02 -3.384689398318689655e+02 -3.385636737418832922e+02 -3.386400347816900762e+02 -3.386963351586082922e+02 -3.387365748116330337e+02 -3.387717222464507358e+02 -3.388202941706863953e+02 -3.389006404587123029e+02 -3.390429480328160139e+02 -3.393215297165700690e+02 -3.399645816441312149e+02 -3.417756984347308276e+02
4.542945613426541058e+02 -1.287459212085483671e+02 -1.287392653083252583e+02 -1.287332903348766422e+02 -1.287388431741308921e+02 -1.287574437175224773e+02 -1.287911075251378747e+02 -1.288414729248082722e+02 -1.289090952056772892e+02 -1.289926163186088672e+02 -1.290898254282047333e+02 -1.291948093878784789e+02 -1.293043521167573999e+02 -1.294177021055024284e+02 -1.295385728122433591e+02 -1.296666369567953723e+02
5.042945613426541058e+02 -7.045217150062941869e+01 -7.049393590717754421e+01 -7.054139498850616974e+01 -7.057045643111982258e+01 -7.059584343359541947e+01 -7.062164520274481561e+01 -7.064834505567132794e+01 -7.067519056514770170e+01 -7.070085070702049279e+01 -7.072499033121644629e+01 -7.074672992209956135e+01 -7.076821403675910460e+01 -7.079297308092924368e+01 -7.082204434556734896e+01 -7.084229770110042068e+01
5.542945613426541058e+02 -8.955494458591329021e+01 -8.957948032068740929e+01 -8.962504147677810806e+01 -8.966820624561620434e+01 -8.971059697972629010e+01 -8.975093687158889111e+01 -8.978787142490263307e+01 -8.981997395487937297e+01 -8.984553892043000189e+01 -8.986333184513969741e+01 -8.987175774137033102e+01 -8.987087376341868605e+01 -8.986246455462939764e+01 -8.985025806613988664e+01 -8.983751868918034234e+01
6.042945613426541058e+02 -9.317815525727112913e+01 -9.319535223742545327e+01 -9.322494219481991706e+01 -9.324778381298756358e+01 -9.326537514064852985e+01 -9.327738212747095758e+01 -9.328395602285415578e+01 -9.328571994952562818e+01 -9.328356503930730526e+01 -9.327879205484690317e+01 -9.327227184881982680e+01 -9.326508995626511478e+01 -9.325825952094092486e+01 -9.325291719960830505e+01 -9.324948456706925981e+01
6.542945613426541058e+02 -9.389707512516932297e+01 -9.390177795494263080e+01 -9.390898499671267530e+01 -9.391279869799360824e+01 -9.391454447647686266e+01 -9.391472201453728985e+01 -9.391384379940504346e+01 -9.391238874710860784e+01 -9.391072062812405363e+01 -9.390922056082619918e+01 -9.390795637296037057e+01 -9.390711971206938813e+01 -9.390692566347053116e+01 -9.390774594251672625e+01 -9.390965770617069097e+01
7.042945613426541058e+02 -9.423568339283751527e+01 -9.423756107203166721e+01 -9.424063734398390579e+01 -9.424297411578784534e+01 -9.424504741189178958e+01 -9.424699290776578664e+01 -9.424892626047827093e+01 -9.425094880979332856e+01 -9.425312766664815456e+01 -9.425557558232799238e+01 -9.425826835339407239e+01 -9.426129436236762160e+01 -9.426478054679162710e+01 -9.426895362869191786e+01 -9.427384876011024062e+01
7.542945613426541058e+02 -9.389038506291264241e+01 -9.389292691406875235e+01 -9.389730370359876588e+01 -9.390147492354134329e+01 -9.390568023784361174e+01 -9.390995164886525970e+01 -9.391431758769492433e+01 -9.391880507000949763e+01 -9.392342757807364251e+01 -9.392822384169078020e+01 -9.393315031735684784e+01 -9.393823055011438328e+01 -9.394351086828608288e+01 -9.394910542594135450e+01 -9.395504147313161525e+01
8.042945613426541058e+02 -7.112433186818333297e+01 -7.112059308807680225e+01 -7.111419898670719419e+01 -7.110832754492139429e+01 -7.110250125042293234e+01 -7.109671930202614476e+01 -7.109098296002824213e+01 -7.108530095249884084e+01 -7.107968716978861323e+01 -7.107418400514978885e+01 -7.106879875210456987e+01 -7.106364260626529017e+01 -7.105892736948351285e+01 -7.105511128745821736e+01 -7.105306169363768731e+01
8.542945613426541058e+02 -9.313237208485827523e+01 -9.313776420425064373e+01 -9.314654874641854576e+01 -9.315519693960440861e+01 -9.316404747122143704e+01 -9.317321888311880684e+01 -9.318288008393156474e+01 -9.319325034414707432e+01 -9.320458390291346973e+01 -9.321715474098358811e+01 -9.323118900265953357e+01 -9.324685058821741279e+01 -9.326420907483827705e+01 -9.328324989674914036e+01 -9.330376208517405701e+01
