TIME q_liq_Ch0_mesh1 q_liq_Ch0_mesh2 q_liq_Ch0_mesh3 q_liq_Ch0_mesh4 q_liq_Ch0_mesh5 q_liq_Ch0_mesh6 q_liq_Ch0_mesh7 q_liq_Ch0_mesh8 q_liq_Ch0_mesh9 q_liq_Ch0_mesh10 q_liq_Ch0_mesh11 q_liq_Ch0_mesh12 q_liq_Ch0_mesh13 q_liq_Ch0_mesh14 q_liq_Ch0_mesh15 
0.000000000000000000e+00 -1.937168700749996424e+04 -1.937168700745173192e+04 -1.937168700736622122e+04 -1.937168700728469412e+04 -1.937168700720304332e+04 -1.937168700712117061e+04 -1.937168700703951254e+04 -1.937168700695765074e+04 -1.937168700687565070e+04 -1.937168700679364702e+04 -1.937168700671171609e+04 -1.937168700662943229e+04 -1.937168700654745044e+04 -1.937168700646495563e+04 -1.937168700638284281e+04
5.000040000000043960e+01 -5.365699816930812176e+02 -5.712540859446373815e+02 -5.838206977687781318e+02 -5.577118573538872397e+02 -5.332316305305562310e+02 -5.218623142328469839e+02 -5.200517750797464487e+02 -5.222579530727465453e+02 -5.253008922122804734e+02 -5.278915700263462440e+02 -5.297000370684787640e+02 -5.307873279618650031e+02 -5.313317491359507585e+02 -5.316974850441976059e+02 -5.348377718005805264e+02
1.000003999999985922e+02 7.553639901296368464e+01 7.689686348288290674e+01 7.936537786227511049e+01 8.175943233818365741e+01 8.444216918474555200e+01 8.745755678064152505e+01 9.078381962279392781e+01 9.436464223824346220e+01 9.813049168482667994e+01 1.020059258304017789e+02 1.059483636908034327e+02 1.098321352344331814e+02 1.139356350575428110e+02 1.171693565047773831e+02 1.228032695056568429e+02
1.502405034099261059e+02 2.816068098341957011e+02 2.924411512188115694e+02 3.213249999765981215e+02 3.430340550640086121e+02 3.649707022900182665e+02 3.867039386769098996e+02 4.079651751838738392e+02 4.285925452705361067e+02 4.484980350773149667e+02 4.676965202045710726e+02 4.861989077227945586e+02 5.038874371070397729e+02 5.207843343224378714e+02 5.369888209972978075e+02 5.528653904034496236e+02
2.004200391960640388e+02 -2.757590758215178539e+02 -2.997742944369523457e+02 -3.285154796509630160e+02 -3.481472541376602976e+02 -3.638931142947222952e+02 -3.748400682785392064e+02 -3.822362522788549200e+02 -3.877811073633052388e+02 -3.930400815713175575e+02 -3.980570976951437387e+02 -4.068971887325274679e+02 -4.152890015970929198e+02 -3.602383496836893642e+02 -3.565217297803721408e+02 -3.562324693875300454e+02
2.553043625042201370e+02 -3.035820816870693761e+02 -3.045808880663614673e+02 -3.053558193928579385e+02 -3.057003913880888035e+02 -3.059333657557934885e+02 -3.061075885185372272e+02 -3.062345817036265316e+02 -3.063323160291654972e+02 -3.063896287240285687e+02 -3.065425986525412441e+02 -3.067142677191223470e+02 -3.626706108146755128e+02 -3.718107488270050567e+02 -3.714073768493986449e+02 -3.707154376963114260e+02
3.053043625042201370e+02 -3.466377891158541047e+02 -3.467952961320362988e+02 -3.469537385618193639e+02 -3.471003636764681346e+02 -3.472486473953039763e+02 -3.473966354477940399e+02 -3.475373456082782582e+02 -3.476588627301788392e+02 -3.477458268508339643e+02 -3.477851057757225703e+02 -3.477806419817684400e+02 -3.477952380055044728e+02 -3.480270748229444848e+02 -3.700880623872322417e+02 -3.774421068790219351e+02
3.553043625042201370e+02 -2.866207046857985006e+02 -2.866443962878345815e+02 -2.866863428841496670e+02 -2.867271459639381419e+02 -2.867675470419929411e+02 -2.868077830456614947e+02 -2.868490689877648947e+02 -2.868941529966964481e+02 -2.869480854222159678e+02 -2.870198687317548547e+02 -2.871242053020010871e+02 -2.872853950728230643e+02 -2.875212979370695052e+02 -2.878388359334899747e+02 -2.882194392346539189e+02
4.053043625042201370e+02 -8.058025809221526004e+01 -8.063365577729157962e+01 -8.073459628378624586e+01 -8.084238374668676386e+01 -8.094588952155571349e+01 -8.103666584502958870e+01 -8.111163249170189715e+01 -8.117176329704652460e+01 -8.121993855538330820e+01 -8.125909213849631385e+01 -8.129104445572792770e+01 -8.131901110580528780e+01 -8.133694967916329688e+01 -8.133431959352245144e+01 -8.132588125082251906e+01
4.553043625042201370e+02 -9.768492868880177866e+02 -9.778847541597655209e+02 -9.795914963492757579e+02 -9.810913448160222288e+02 -9.824540003388391369e+02 -9.836947386333591794e+02 -9.848339043079082558e+02 -9.858909527520548863e+02 -9.868846334495057135e+02 -9.878343749838140866e+02 -9.887622331150356558e+02 -9.896844507712130508e+02 -9.903799648232544541e+02 -9.906971624516560269e+02 -9.975764387157668125e+02
5.053043625042201370e+02 -3.288139635221550350e+01 -3.285903902969923962e+01 -3.282674242316770830e+01 -3.279643781196151053e+01 -3.276645506927933127e+01 -3.273678130608165304e+01 -3.270715595415742882e+01 -3.267705920607628656e+01 -3.264568509420886500e+01 -3.261207112958283716e+01 -3.257551597187100612e+01 -3.253725109588945941e+01 -3.249877373005134018e+01 -3.246420375029893535e+01 -3.244293627253775725e+01
