TIME q_liq_Ch0_mesh1 q_liq_Ch0_mesh2 q_liq_Ch0_mesh3 q_liq_Ch0_mesh4 q_liq_Ch0_mesh5 q_liq_Ch0_mesh6 q_liq_Ch0_mesh7 q_liq_Ch0_mesh8 q_liq_Ch0_mesh9 q_liq_Ch0_mesh10 q_liq_Ch0_mesh11 q_liq_Ch0_mesh12 q_liq_Ch0_mesh13 q_liq_Ch0_mesh14 q_liq_Ch0_mesh15 
0.000000000000000000e+00 -1.937168700749996424e+04 -1.937168700745173192e+04 -1.937168700736622122e+04 -1.937168700728469412e+04 -1.937168700720304332e+04 -1.937168700712117061e+04 -1.937168700703951254e+04 -1.937168700695765074e+04 -1.937168700687565070e+04 -1.937168700679364702e+04 -1.937168700671171609e+04 -1.937168700662943229e+04 -1.937168700654745044e+04 -1.937168700646495563e+04 -1.937168700638284281e+04
5.000040000000043960e+01 -7.821431530337952154e+02 -7.814516882628524854e+02 -7.564050218526969047e+02 -7.380134619312489122e+02 -7.353998990626245131e+02 -7.366884843986289297e+02 -7.381195828441681215e+02 -7.388055857507571318e+02 -7.387634837060048767e+02 -7.382327461708742931e+02 -7.374510986427095531e+02 -7.366108380762677825e+02 -7.359003174093222697e+02 -7.356314411000103064e+02 -7.365933868383746130e+02
1.000003999999985922e+02 2.446590798618929625e+02 2.448674053177245469e+02 2.458765795011516673e+02 2.474502975276686527e+02 2.493001242811312181e+02 2.513309881091499278e+02 2.535003170666141159e+02 2.557950336252321790e+02 2.582115858478308610e+02 2.607422398409850643e+02 2.633726351113590454e+02 2.660680963964225043e+02 2.688548220115301888e+02 2.714646587029413354e+02 2.748072487697133965e+02
1.502405034099261059e+02 8.182734994284828645e+02 8.215117442682955016e+02 8.289400649590351122e+02 8.378131064906020811e+02 8.475752987545421320e+02 8.580714819292418269e+02 8.691977722436655540e+02 8.808606275205485190e+02 8.929573717563156379e+02 9.053708766177019243e+02 9.179669524262016012e+02 9.306215323677708966e+02 9.432127414515924784e+02 9.557811927513558885e+02 9.666749425807615808e+02
2.004200391960640388e+02 -2.730746229240831440e+02 -2.790778625140275153e+02 -2.898083156041281541e+02 -2.986805895468594372e+02 -3.077167101554991291e+02 -3.159214054498823430e+02 -3.231485119266037032e+02 -3.297054948121665916e+02 -3.353050195645367921e+02 -3.403023952844707765e+02 -3.453476420632296140e+02 -3.456754163966190276e+02 -3.473527247511699443e+02 -3.473551568815589690e+02 -3.470989001952084436e+02
2.553043625042201370e+02 -2.800682225233102827e+02 -2.814775997530688301e+02 -2.877673648231772745e+02 -2.936481637029987724e+02 -2.979095446689782989e+02 -3.006748997622814272e+02 -3.023952683291496442e+02 -3.036163077856519408e+02 -3.043018283394524701e+02 -3.046624134723366524e+02 -3.049532360957941250e+02 -3.643155699220183124e+02 -3.686938190211564006e+02 -3.681434613761333026e+02 -3.675592912020611607e+02
3.053043625042201370e+02 -3.476164920460852841e+02 -3.505886861202873774e+02 -3.508278694260524730e+02 -3.509754361964709233e+02 -3.511211233391833844e+02 -3.512695107250885940e+02 -3.514221317541104099e+02 -3.515780631129516678e+02 -3.517331770729804816e+02 -3.518773213958649535e+02 -3.519978473697697154e+02 -3.521018372739740130e+02 -3.521828439566672841e+02 -3.735332499591020792e+02 -3.766699181894506978e+02
3.553043625042201370e+02 -3.385718429112193917e+02 -3.386471970454909410e+02 -3.387601070498193394e+02 -3.388659046453794303e+02 -3.389628542079212252e+02 -3.390422460650407288e+02 -3.390951443617971677e+02 -3.391143734687956339e+02 -3.390969306960901122e+02 -3.390479928623067281e+02 -3.389906256819973009e+02 -3.389861062383804438e+02 -3.391535314061430313e+02 -3.396536541453968994e+02 -3.405545038390622494e+02
4.053043625042201370e+02 2.281501997329675646e+02 2.286941899967603433e+02 2.290274757760383864e+02 2.293357879112067508e+02 2.296487266375866056e+02 2.299606484576548553e+02 2.302599621819892377e+02 2.305332902159686910e+02 2.307612300182618412e+02 2.309017690324074863e+02 2.308061966920068073e+02 2.298731598872877555e+02 2.266482135887567608e+02 2.146608119440456903e+02 1.100696558845726791e+01
4.553043625042201370e+02 -3.973729813871223371e+01 -3.974903263309988688e+01 -3.975039152576032109e+01 -3.974866219534105483e+01 -3.974419691471205596e+01 -3.973760758888229816e+01 -3.972930329833103258e+01 -3.971964927016312430e+01 -3.970887106759130347e+01 -3.969676187276390777e+01 -3.968292852676373172e+01 -3.966771527574796607e+01 -3.965374645928017117e+01 -3.964313968231772378e+01 -3.964002438889882285e+01
5.053043625042201370e+02 -9.854013717249293336e+01 -9.856663018145772526e+01 -9.861431396859126153e+01 -9.865841453709528253e+01 -9.870030735169649461e+01 -9.873937926563418443e+01 -9.877480369572828067e+01 -9.880557704648032313e+01 -9.883058265115202801e+01 -9.884863436055900365e+01 -9.885889543608971053e+01 -9.886132339522188772e+01 -9.885800950521759489e+01 -9.885195445634840894e+01 -9.884765086274403245e+01
