TIME q_liq_Ch0_mesh1 q_liq_Ch0_mesh2 q_liq_Ch0_mesh3 q_liq_Ch0_mesh4 q_liq_Ch0_mesh5 q_liq_Ch0_mesh6 q_liq_Ch0_mesh7 q_liq_Ch0_mesh8 q_liq_Ch0_mesh9 q_liq_Ch0_mesh10 q_liq_Ch0_mesh11 q_liq_Ch0_mesh12 q_liq_Ch0_mesh13 q_liq_Ch0_mesh14 q_liq_Ch0_mesh15 
0.000000000000000000e+00 -1.937168700749996424e+04 -1.937168700745173192e+04 -1.937168700736622122e+04 -1.937168700728469412e+04 -1.937168700720304332e+04 -1.937168700712117061e+04 -1.937168700703951254e+04 -1.937168700695765074e+04 -1.937168700687565070e+04 -1.937168700679364702e+04 -1.937168700671171609e+04 -1.937168700662943229e+04 -1.937168700654745044e+04 -1.937168700646495563e+04 -1.937168700638284281e+04
5.000040000000043960e+01 -1.436918522340235540e+03 -1.433545100142251840e+03 -1.425721374336338386e+03 -1.418767251471354257e+03 -1.415140242775732077e+03 -1.410678791555088310e+03 -1.405767229749103080e+03 -1.400646285061480512e+03 -1.395388751850747667e+03 -1.390004788973553786e+03 -1.384485014607436597e+03 -1.378812593224217380e+03 -1.372965810535120454e+03 -1.366918526399016855e+03 -1.360640391361657976e+03
1.000003999999985922e+02 3.283132429703145476e+02 3.288723491227808609e+02 3.302211398658980670e+02 3.315255335901129570e+02 3.329192899710861298e+02 3.344054461887808429e+02 3.359815212724423077e+02 3.376436461612776725e+02 3.393897787515820141e+02 3.412207686568818303e+02 3.431362075147354744e+02 3.451451922059487742e+02 3.472274428322162407e+02 3.494162753421797447e+02 3.521482918789910741e+02
1.502405034099261059e+02 -1.411867810866318251e+01 -1.375914240331346505e+01 -1.336015879360484959e+01 -1.318468659063428206e+01 -1.317913475198518647e+01 -1.332876293866139150e+01 -1.362755994778348345e+01 -1.406879747352032517e+01 -1.464661684888589654e+01 -1.532879449024002838e+01 -1.613221175325107026e+01 -1.690595028706291814e+01 -1.792626851593050574e+01 -1.831510906563605801e+01 -1.995362134526701681e+01
2.004200391960640388e+02 -1.105104739341876439e+03 -1.175700502437493014e+03 -1.196241812944209869e+03 -1.110589433027266750e+03 -1.059728938871198579e+03 -1.117452809445493813e+03 -1.262826077653726998e+03 -1.400497744554615110e+03 -1.498499277909522789e+03 -1.534255887746482358e+03 -1.521526510017777582e+03 -1.496495993579770584e+03 -1.469749908357133563e+03 -1.443853445074425963e+03 -1.420237938702043039e+03
2.553043625042201370e+02 -3.064318689809948637e+02 -3.084215754990872256e+02 -3.121135944300408482e+02 -3.157361647333822816e+02 -3.195363671371836176e+02 -3.240833724129810207e+02 -3.285207347466168812e+02 -3.346133225998942748e+02 -3.413089858605857216e+02 -3.504086128829313225e+02 -3.587328177588759672e+02 -3.598568967323198535e+02 -3.593594218231935997e+02 -3.587915705406076086e+02 -3.581751310232142487e+02
3.053043625042201370e+02 -3.511886500914540647e+02 -3.490685986710375914e+02 -3.600054682687495529e+02 -3.658357957226013468e+02 -3.676971234382839384e+02 -3.687486474637041738e+02 -3.691548521693101748e+02 -3.693621599252118131e+02 -3.694813493505774886e+02 -3.694747647428286541e+02 -3.690919094979325337e+02 -3.673254244836354587e+02 -3.739274343982540358e+02 -3.752109399558700602e+02 -3.746466168792352960e+02
3.553043625042201370e+02 -3.248307948737199808e+02 -3.265754947050751298e+02 -3.266879616274749765e+02 -3.267896161073446706e+02 -3.268952580709025710e+02 -3.270067670293448714e+02 -3.271250942542966982e+02 -3.272495515436335722e+02 -3.273771964525461158e+02 -3.275025329399354632e+02 -3.276176751288704736e+02 -3.277169108163138844e+02 -3.277940798080844047e+02 -3.278233039257828523e+02 -3.733963074844761536e+02
4.053043625042201370e+02 -2.987075858576362180e+02 -2.990028061657478702e+02 -2.995261857900072755e+02 -3.000066260838215157e+02 -3.004322654658925558e+02 -3.007911364013077105e+02 -3.010888182821627197e+02 -3.013391864284284907e+02 -3.015612870547255966e+02 -3.017886726556387202e+02 -3.021299542228363748e+02 -3.032599024468749462e+02 -3.083347566236601551e+02 -3.336463961129227869e+02 -6.783916122856195443e+02
4.553043625042201370e+02 1.357875475999109582e+01 1.373138594607609875e+01 1.379684738111404663e+01 1.386794254081892852e+01 1.393901875525651590e+01 1.401109268295592969e+01 1.408416959008843605e+01 1.415820687437519076e+01 1.423317154069789581e+01 1.430909064322287172e+01 1.438607906380430634e+01 1.446370104831466286e+01 1.453697079206319209e+01 1.460441536923796946e+01 1.466814898848440585e+01
5.053043625042201370e+02 -1.005750797494615796e+02 -1.006097071982181745e+02 -1.006696453909317199e+02 -1.007220216663956904e+02 -1.007690616928017135e+02 -1.008103741238918758e+02 -1.008457684966290202e+02 -1.008755487103937298e+02 -1.009005999139943413e+02 -1.009222525585179824e+02 -1.009419320063363728e+02 -1.009605344042415709e+02 -1.009791517913386940e+02 -1.009960273057313174e+02 -1.010061980180209247e+02
5.553043625042200802e+02 -1.039552849192709374e+02 -1.039742089734872081e+02 -1.040068112362830135e+02 -1.040344004550237429e+02 -1.040584804855623133e+02 -1.040790299802533099e+02 -1.040958933693720212e+02 -1.041088602514117696e+02 -1.041178222743723296e+02 -1.041229654485029243e+02 -1.041249060280859311e+02 -1.041246380696729830e+02 -1.041240959600480380e+02 -1.041249013883481496e+02 -1.041280757138004702e+02
6.053043625042200802e+02 -9.813160377810812918e+01 -9.813807244785640194e+01 -9.814912497174815087e+01 -9.815719043822339529e+01 -9.816313627193349589e+01 -9.816736622941846235e+01 -9.817033598871660161e+01 -9.817251581040898145e+01 -9.817433908890207306e+01 -9.817616253728398590e+01 -9.817824866253826599e+01 -9.818076326735190662e+01 -9.818420906096508816e+01 -9.818891997943552497e+01 -9.819520082053197996e+01
