TIME q_liq_Ch1_mesh1 q_liq_Ch1_mesh2 q_liq_Ch1_mesh3 q_liq_Ch1_mesh4 q_liq_Ch1_mesh5 q_liq_Ch1_mesh6 q_liq_Ch1_mesh7 q_liq_Ch1_mesh8 q_liq_Ch1_mesh9 q_liq_Ch1_mesh10 q_liq_Ch1_mesh11 q_liq_Ch1_mesh12 q_liq_Ch1_mesh13 q_liq_Ch1_mesh14 q_liq_Ch1_mesh15 
0.000000000000000000e+00 2.364158400880672161e+03 2.364158400886034087e+03 2.398336312431128135e+03 2.411054246862438049e+03 2.398098593016696213e+03 2.410050902249492538e+03 2.409720250522476817e+03 2.407218048270053259e+03 2.393790002230632581e+03 2.405903413596198789e+03 2.405477603839361109e+03 2.402873706546513404e+03 2.389109066575174893e+03 2.401093100582284933e+03 2.410004355028662758e+03
5.000040000000043960e+01 6.940983065886764791e+01 6.898331047480239420e+01 6.827679214615257308e+01 6.899778591254680293e+01 6.937885901708871472e+01 6.830083295103383989e+01 6.760453626917832537e+01 6.887380308816101149e+01 7.121495502758197915e+01 7.013494809857874657e+01 6.957771687958921802e+01 7.121394577701316564e+01 7.377240784974765120e+01 7.312726258915347444e+01 7.082349106293176533e+01
1.000003999999985922e+02 -2.044310334553401276e+01 -1.941174611207657819e+01 -2.122524482785654598e+01 -1.997177315259571539e+00 3.066332097615511287e+01 4.342019922184392300e+01 1.885185826626879546e+01 -2.819646984741016382e+01 -6.380694246905263611e+01 -5.104273185864762041e+01 -2.062998148915433205e+01 5.162873451040456807e+00 2.746226285330835637e+01 1.141839909069636327e+01 -6.487036730462488743e-01
1.502405034099261059e+02 -7.784487213081250445e+01 -7.649656920312779107e+01 -2.450145729505311110e+01 -2.344066126722144983e+00 -7.232510127508699760e-02 1.742152865391584024e-02 1.615173708613002607e-02 1.358275573885549259e-02 9.976284736888328328e-03 7.259481722189649149e-03 5.823111411615351785e-03 4.616874648588256864e-03 3.817419322006737527e-03 3.248214752193315583e-03 2.924583761229744734e-03
2.004200391960640388e+02 4.389380597247709659e+01 4.287625280497658764e+01 -9.425845029939397435e+00 -2.400766563702025636e+01 6.512305384297762600e+01 9.527849361772734937e+01 9.442807375516979107e+01 -1.162915888245217785e-02 1.007726451871151785e-01 7.575761966548523463e-02 5.761187318976639798e-02 4.445731402650624636e-02 3.620675867420639765e-02 3.078816849336190459e-02 2.717784957365184523e-02
2.553043625042201370e+02 4.453451455895869771e+01 4.433101486843241190e+01 2.001465732455825730e+01 -2.798229657176367624e+01 4.271801253099710749e+01 1.326763652131590447e+02 1.837603253114803010e+02 1.970962224729578907e+02 1.621746328731958613e+02 5.468739710129868570e+01 -7.870067007397652503e+01 -8.170218111842937958e+01 -4.538265369333652188e+01 5.074915446093938520e+00 -1.215375815093016776e+01
3.053043625042201370e+02 5.861693027266321110e+01 5.859108289158889704e+01 5.976074178333918496e+01 6.310894536432350321e+01 6.699730850252237246e+01 6.309641808844929756e+01 5.966774293910013682e+01 5.832986445756149863e+01 5.587306809414615572e+01 5.390905871092419943e+01 5.385157798006257224e+01 5.333817889362966014e+01 5.212679515240036210e+01 5.161627954547775943e+01 5.524353099484481788e+01
3.553043625042201370e+02 5.749606296138524186e+01 5.748899737122594900e+01 5.874641248904881508e+01 6.026318514793746317e+01 6.253589961972041777e+01 6.685027280736254340e+01 6.354228087075979658e+01 5.877160673602680419e+01 5.483849473209323833e+01 5.130999629014048935e+01 4.750639965906395901e+01 4.400314698490237930e+01 4.077612695615854932e+01 3.781169892394418497e+01 3.428165689303671826e+01
4.053043625042201370e+02 1.143890102155478985e+02 1.143597672279623652e+02 1.199999753434687051e+02 1.280745371446969330e+02 1.163803100200052540e+02 7.471676923055552777e+01 4.256562996404721844e+01 2.424726567602870375e+01 1.006058869403694978e+01 -5.430779025628629242e+00 -1.674806399802358570e+01 -2.315343814297460767e+01 -2.963895338802357671e+01 -2.830074096165001407e+01 -1.859706904883084988e+01
4.553043625042201370e+02 1.570922485000424160e+02 1.570045231433839774e+02 1.542244314380190531e+02 1.422984289220316896e+02 9.294863691390123961e+01 7.726724672190363208e+01 9.740643489942593192e+01 1.039993234878801189e+02 8.856758414742685659e+01 5.073533878558164645e+01 9.851017009779974742e+00 -6.577321608584647983e+00 6.198941558153537201e+00 1.442343243929275509e+01 1.911755119000711289e+01
5.053043625042201370e+02 2.819804515571004799e+01 2.819797548375805718e+01 2.874404224561117260e+01 2.963644367674884350e+01 3.227512681482470214e+01 3.610231985264530152e+01 2.979930722692234113e+01 2.590149014792394766e+01 2.216539266776153383e+01 1.932181782608393661e+01 1.525447882879282524e+01 1.243785741136447420e+01 9.780594350449909768e+00 6.926022178202388524e+00 9.156150067839666562e+00
5.553043625042200802e+02 2.769918427741880507e+01 2.769842632637621804e+01 2.823801801705651116e+01 2.910607976223600346e+01 3.208058209069345423e+01 3.657223461964706246e+01 3.101015317618394107e+01 2.691364593671620753e+01 2.330605761940507037e+01 2.041384085053931585e+01 1.630542758309422524e+01 1.339553880311938627e+01 1.070875652774113718e+01 7.765705278449303250e+00 1.012208450339345767e+01
