TIME T_liq_Ch2_mesh1 T_liq_Ch2_mesh2 T_liq_Ch2_mesh3 T_liq_Ch2_mesh4 T_liq_Ch2_mesh5 T_liq_Ch2_mesh6 T_liq_Ch2_mesh7 T_liq_Ch2_mesh8 T_liq_Ch2_mesh9 T_liq_Ch2_mesh10 T_liq_Ch2_mesh11 T_liq_Ch2_mesh12 T_liq_Ch2_mesh13 T_liq_Ch2_mesh14 T_liq_Ch2_mesh15 
0.000000000000000000e+00 5.633130971486292538e+02 5.633119182316188471e+02 5.655153442035178841e+02 5.695578052082852309e+02 5.735080778572950067e+02 5.772105155461604227e+02 5.807099917086209189e+02 5.840769375034496989e+02 5.873844770140968876e+02 5.905327079087290940e+02 5.936075557268080729e+02 5.967037618846469513e+02 5.998809022801405035e+02 6.016245992938282825e+02 6.016182959754569310e+02
5.000040000000043960e+01 5.647097439330715360e+02 5.646926785622047191e+02 5.646808996248461199e+02 5.646693330292471273e+02 5.646451215708041218e+02 5.646159319227014066e+02 5.645888473649633852e+02 5.645650730589312616e+02 5.645477067550972379e+02 5.645284935742927246e+02 5.645109114870750773e+02 5.644956751322010859e+02 5.644823219279187470e+02 5.644648869694831319e+02 5.644350360520439835e+02
1.000003999999985922e+02 5.534941752046597685e+02 5.538595282727542326e+02 5.535946730215798652e+02 5.535037435234096392e+02 5.534505299752116798e+02 5.533981098225511914e+02 5.533459597647308783e+02 5.533125040520654920e+02 5.532945926356230757e+02 5.532837630668218480e+02 5.532742270703474787e+02 5.532629769405260731e+02 5.532489536417903082e+02 5.532672863857064840e+02 5.531983121264057672e+02
1.502405034099261059e+02 5.163158905643039134e+02 5.169421491196659417e+02 5.162251621717994112e+02 5.160962941372974910e+02 5.160096483655584052e+02 5.159568875186678270e+02 5.159329131075463692e+02 5.159204566735008939e+02 5.159127747159471937e+02 5.159075306684092084e+02 5.158760582323417339e+02 5.158528403330905121e+02 5.158513996162880630e+02 5.158500741023004821e+02 5.158491430081969611e+02
2.004200391960640388e+02 4.486983265490031272e+02 4.486352095754182869e+02 4.485126357021848094e+02 4.484128827209789279e+02 4.483281913288980149e+02 4.482851471096693103e+02 4.482411502702476014e+02 4.481435924317223680e+02 4.481412263553488060e+02 4.481369080885461926e+02 4.481322184817881293e+02 4.481271050730236425e+02 4.481238953280775945e+02 4.481184907232722594e+02 4.481158178370499741e+02
2.553043625042201370e+02 4.431168888673213928e+02 4.433571112686001925e+02 4.434861483817717271e+02 4.433943053758122801e+02 4.432672940825675596e+02 4.431677074456447940e+02 4.430846526569820867e+02 4.430087677628326333e+02 4.429530971202233331e+02 4.428990131944644304e+02 4.428481428623651937e+02 4.428111399742538197e+02 4.427908723164717912e+02 4.427111768509339527e+02 4.426585472588928383e+02
3.053043625042201370e+02 4.379351180946122213e+02 4.384739962049328028e+02 4.406768140061089980e+02 4.412930150885132434e+02 4.413061145529044325e+02 4.412082748372851597e+02 4.411095476156914401e+02 4.410215204408353884e+02 4.409433896192546740e+02 4.408702349709769805e+02 4.408033116413981247e+02 4.407413631707817103e+02 4.406881835014232820e+02 4.406195253854815519e+02 4.405533141037215046e+02
3.553043625042201370e+02 4.321648066553725585e+02 4.327066449406908077e+02 4.357215946968355524e+02 4.397283005947592187e+02 4.407741566684972554e+02 4.408593018062597366e+02 4.407777840550465953e+02 4.406771803590967806e+02 4.405852330318337522e+02 4.405002182297852187e+02 4.404230571432035504e+02 4.403519809598751635e+02 4.402909535138876436e+02 4.402140269733653213e+02 4.401486996959754947e+02
4.053043625042201370e+02 4.333886474027517011e+02 4.362851450526868575e+02 4.408387688857721400e+02 4.438516129504891978e+02 4.448977515679172825e+02 4.450035830348790569e+02 4.449481656182820757e+02 4.448633771587762453e+02 4.447770653656467630e+02 4.447270945430487927e+02 4.446869843527227886e+02 4.446528765427125336e+02 4.446072161700528795e+02 4.444366329959756285e+02 4.431859339608341770e+02
4.553043625042201370e+02 4.340819837762531392e+02 4.341403187774316734e+02 4.390232719271150472e+02 4.445723126911470899e+02 4.450971481956911475e+02 4.450892414062212765e+02 4.449975186766634465e+02 4.449083766952200563e+02 4.448280824430076450e+02 4.447536406048529898e+02 4.446865058131627393e+02 4.446239723204439542e+02 4.445717034548727042e+02 4.444991030998653514e+02 4.444103407363101610e+02
5.053043625042201370e+02 4.340861167803660692e+02 4.342078910113647225e+02 4.390267629532227147e+02 4.451158953792152033e+02 4.458585728384740605e+02 4.458675557845381263e+02 4.457731374524942112e+02 4.456830186156428795e+02 4.456027549688751037e+02 4.455287075455651689e+02 4.454615937502754264e+02 4.454001842623839593e+02 4.453465531719718911e+02 4.452812515383460550e+02 4.452153681374567213e+02
5.553043625042200802e+02 4.335947100222833228e+02 4.337336255315602784e+02 4.385849252014604645e+02 4.449255419612904916e+02 4.457073731821479328e+02 4.457160889986099619e+02 4.456199057852753640e+02 4.455286203106768994e+02 4.454474482054612281e+02 4.453726152557806017e+02 4.453046930330334021e+02 4.452427330295810179e+02 4.451881237421732180e+02 4.451235767161833792e+02 4.450595023099815535e+02
6.053043625042200802e+02 4.331350541525457061e+02 4.332649263962990744e+02 4.380363883148405648e+02 4.443799138213342417e+02 4.451963510812803406e+02 4.452072675710757039e+02 4.451096141078537585e+02 4.450169204988952174e+02 4.449345305038606853e+02 4.448586129545497556e+02 4.447896830740343717e+02 4.447268367153687336e+02 4.446712897592624927e+02 4.446063954484288274e+02 4.445421377389201893e+02
6.553043625042200802e+02 4.326722356957233728e+02 4.328026272829547452e+02 4.375007064190181154e+02 4.437157987042554055e+02 4.445149979699519349e+02 4.445213436901231603e+02 4.444217406438342550e+02 4.443275955886944075e+02 4.442438858970323849e+02 4.441667463852247693e+02 4.440966720862281818e+02 4.440327441840855727e+02 4.439761875295741902e+02 4.439105173940422446e+02 4.438456932221455418e+02
