TIME T_liq_Ch2_mesh1 T_liq_Ch2_mesh2 T_liq_Ch2_mesh3 T_liq_Ch2_mesh4 T_liq_Ch2_mesh5 T_liq_Ch2_mesh6 T_liq_Ch2_mesh7 T_liq_Ch2_mesh8 T_liq_Ch2_mesh9 T_liq_Ch2_mesh10 T_liq_Ch2_mesh11 T_liq_Ch2_mesh12 T_liq_Ch2_mesh13 T_liq_Ch2_mesh14 T_liq_Ch2_mesh15 
0.000000000000000000e+00 5.633130971486292538e+02 5.633119182316188471e+02 5.655153442035178841e+02 5.695578052082852309e+02 5.735080778572950067e+02 5.772105155461604227e+02 5.807099917086209189e+02 5.840769375034496989e+02 5.873844770140968876e+02 5.905327079087290940e+02 5.936075557268080729e+02 5.967037618846469513e+02 5.998809022801405035e+02 6.016245992938282825e+02 6.016182959754569310e+02
5.000040000000043960e+01 5.661453109352264619e+02 5.662427037022258673e+02 5.663682227210251767e+02 5.664129053132896843e+02 5.664404854635782840e+02 5.664542162319539784e+02 5.664522963343291622e+02 5.664405486175605802e+02 5.664231175094869286e+02 5.664024009930445800e+02 5.663768520665834103e+02 5.663488425004176179e+02 5.663210788992842026e+02 5.662910113566621249e+02 5.662562881865272857e+02
1.000003999999985922e+02 5.630981091239045782e+02 5.631299444412111370e+02 5.630751391635433265e+02 5.630070331059048385e+02 5.629634524013771397e+02 5.629309259703400130e+02 5.629060008089510347e+02 5.628881524382508132e+02 5.628744629684150595e+02 5.628590713594578574e+02 5.628444856342256344e+02 5.628320558415381356e+02 5.628222618907767583e+02 5.628052389795744830e+02 5.627808481901939786e+02
1.502405034099261059e+02 5.597516079896745396e+02 5.598151863875101526e+02 5.597236285288984163e+02 5.596335556267363245e+02 5.595587954645034188e+02 5.595138243301231569e+02 5.594721377367410469e+02 5.594475659453418075e+02 5.594286630706875485e+02 5.594121015269886357e+02 5.593968792017598162e+02 5.593858399771211225e+02 5.593775871961278199e+02 5.593708577460375864e+02 5.593305067429608926e+02
2.004200391960640388e+02 5.497780834572613458e+02 5.500658192804588680e+02 5.498384188796438821e+02 5.497404587463283860e+02 5.496821816079661858e+02 5.496382702835154532e+02 5.496016549642554310e+02 5.495748570713035406e+02 5.495563733886393720e+02 5.495384737543206484e+02 5.495211896583634825e+02 5.495088047928785500e+02 5.494932022368744811e+02 5.494558356082818591e+02 5.493942126367744549e+02
2.534293625042201370e+02 5.282280244892069732e+02 5.283139426087179800e+02 5.281485290284431358e+02 5.280400520857248239e+02 5.279653127129101904e+02 5.279082683305613273e+02 5.278715441611611823e+02 5.278091020238146029e+02 5.278643076071949736e+02 5.277154210673284069e+02 5.276695026196946401e+02 5.276683171692066026e+02 5.276672356040818386e+02 5.276660430471292784e+02 5.276651952842006494e+02
3.034293625042201370e+02 4.793291561780330881e+02 4.794830146741693397e+02 4.793065830448617817e+02 4.791723091265250218e+02 4.790918064067515161e+02 4.790315394180606177e+02 4.789734291976724876e+02 4.789375353802198561e+02 4.788993783759126472e+02 4.788804689272919290e+02 4.788298470611322273e+02 4.788473883769906934e+02 4.787305781688945672e+02 4.787070483525026816e+02 4.787053508192675508e+02
3.534293625042201370e+02 4.267855597457232193e+02 4.272016421942092279e+02 4.303856687118258719e+02 4.371841971472402975e+02 4.440528250206855887e+02 4.506955449555753148e+02 4.529954727254453246e+02 4.532300793343582654e+02 4.531559175843263461e+02 4.530665771573654297e+02 4.529889955374607666e+02 4.529234395942879701e+02 4.528625952943775701e+02 4.528095398594975904e+02 4.527411224893326676e+02
4.034293625042201370e+02 4.382672562785229502e+02 4.382109311382270675e+02 4.398590684456618192e+02 4.433014752612704683e+02 4.469399615849341671e+02 4.507544242581168987e+02 4.528920194013477953e+02 4.532265391232013485e+02 4.531841183552980965e+02 4.530864559320179410e+02 4.529998185645171702e+02 4.529267522057360793e+02 4.528609451405301911e+02 4.528026727613216167e+02 4.527351395522582038e+02
4.534293625042201370e+02 4.391264515105696660e+02 4.390435924229273041e+02 4.430915395548270226e+02 4.499530849687477598e+02 4.550413716011003658e+02 4.559303057901374814e+02 4.559973595583840620e+02 4.559412941634287790e+02 4.558715607282318274e+02 4.558018771878024609e+02 4.557382424581695659e+02 4.556776898328650987e+02 4.556300516680570922e+02 4.555354186878959695e+02 4.553553635094718857e+02
