TIME T_liq_Ch2_mesh1 T_liq_Ch2_mesh2 T_liq_Ch2_mesh3 T_liq_Ch2_mesh4 T_liq_Ch2_mesh5 T_liq_Ch2_mesh6 T_liq_Ch2_mesh7 T_liq_Ch2_mesh8 T_liq_Ch2_mesh9 T_liq_Ch2_mesh10 T_liq_Ch2_mesh11 T_liq_Ch2_mesh12 T_liq_Ch2_mesh13 T_liq_Ch2_mesh14 T_liq_Ch2_mesh15 
0.000000000000000000e+00 5.633130971486292538e+02 5.633119182316188471e+02 5.655153442035178841e+02 5.695578052082852309e+02 5.735080778572950067e+02 5.772105155461604227e+02 5.807099917086209189e+02 5.840769375034496989e+02 5.873844770140968876e+02 5.905327079087290940e+02 5.936075557268080729e+02 5.967037618846469513e+02 5.998809022801405035e+02 6.016245992938282825e+02 6.016182959754569310e+02
5.000040000000043960e+01 5.652924551581174910e+02 5.652712913896668852e+02 5.652701234887485953e+02 5.652668832284863356e+02 5.652568524873993283e+02 5.652340618540164314e+02 5.652125569424263176e+02 5.651893126461654902e+02 5.651697152189375402e+02 5.651484760212243827e+02 5.651282870062983648e+02 5.651089046204456281e+02 5.650934157614528885e+02 5.650680238692136754e+02 5.650379675471149312e+02
1.000003999999985922e+02 5.590228417259556863e+02 5.593348405949280959e+02 5.590747358430585336e+02 5.589529096550450049e+02 5.589111283150245981e+02 5.588758704497566896e+02 5.588547699657079875e+02 5.588409037939394466e+02 5.588310463359474625e+02 5.588217605799133025e+02 5.588174468215328261e+02 5.588159685100861225e+02 5.588141899106758501e+02 5.588083187652791821e+02 5.587727500518099077e+02
1.502405034099261059e+02 5.387076778933604828e+02 5.390456382396645267e+02 5.388167708323010174e+02 5.387002015406582132e+02 5.386244176754813680e+02 5.385699278221292161e+02 5.385284752708595306e+02 5.385008890598782045e+02 5.384843048195874644e+02 5.384661164072125530e+02 5.384322840262490217e+02 5.384206760196660753e+02 5.383905555031466292e+02 5.384383897886389150e+02 5.383199876922961948e+02
2.004200391960640388e+02 4.686584246236558897e+02 4.684506577467383295e+02 4.684339043429664571e+02 4.684328536962777889e+02 4.684319844188000843e+02 4.684308652408317357e+02 4.684297183442664618e+02 4.684285175326887156e+02 4.684275898162877638e+02 4.684263813422710996e+02 4.684251532379936407e+02 4.684238717931885958e+02 4.684229057610683640e+02 4.684215918405670322e+02 4.684207965900141630e+02
2.553043625042201370e+02 4.519820551484638145e+02 4.519118364136540436e+02 4.517515072436331138e+02 4.516401605135588966e+02 4.515409133426768449e+02 4.514604458812813732e+02 4.513898266390935987e+02 4.513246947241178191e+02 4.512612421144453947e+02 4.512083909790753751e+02 4.511621521968680213e+02 4.511374255297772038e+02 4.511202109592024954e+02 4.510898481872637262e+02 4.510129549574539283e+02
3.053043625042201370e+02 4.472266227466724899e+02 4.475969708264280484e+02 4.479931803796134204e+02 4.479784166410556168e+02 4.478835130431872358e+02 4.477898746438766580e+02 4.477061735145363173e+02 4.476323401495416192e+02 4.475665818601409001e+02 4.475046887512755802e+02 4.474479128645775177e+02 4.473954682041479600e+02 4.473505219490191394e+02 4.472900173393797445e+02 4.472314028750972170e+02
3.553043625042201370e+02 4.407733152345346070e+02 4.413986921052652406e+02 4.443886521610227192e+02 4.462922316506439984e+02 4.465000072471471526e+02 4.464537425299536153e+02 4.463626882964744595e+02 4.462775057179749751e+02 4.462013343973824249e+02 4.461305449294266054e+02 4.460661453460698453e+02 4.460065952925826878e+02 4.459560332744638345e+02 4.458874222819429178e+02 4.458268605839998031e+02
4.053043625042201370e+02 4.387242473413103312e+02 4.401885707104508469e+02 4.449628956022233979e+02 4.498595276715586238e+02 4.510089678531105051e+02 4.510980984224730150e+02 4.510448648533762821e+02 4.509713729871386363e+02 4.509004944536500261e+02 4.508325484263534122e+02 4.507743621160701082e+02 4.507154612621858973e+02 4.506754104247661417e+02 4.505527122511405196e+02 4.501042338146638144e+02
4.553043625042201370e+02 4.398314591014120651e+02 4.398984755608831847e+02 4.447280662977406109e+02 4.510797182784153279e+02 4.519087473154000918e+02 4.519380387009826450e+02 4.518529519301751520e+02 4.517705122867840259e+02 4.516971052050913045e+02 4.516295225635233237e+02 4.515679614132252482e+02 4.515122653431666890e+02 4.514626490150768632e+02 4.514028055054009201e+02 4.513136052898063326e+02
