TIME T_liq_Ch2_mesh1 T_liq_Ch2_mesh2 T_liq_Ch2_mesh3 T_liq_Ch2_mesh4 T_liq_Ch2_mesh5 T_liq_Ch2_mesh6 T_liq_Ch2_mesh7 T_liq_Ch2_mesh8 T_liq_Ch2_mesh9 T_liq_Ch2_mesh10 T_liq_Ch2_mesh11 T_liq_Ch2_mesh12 T_liq_Ch2_mesh13 T_liq_Ch2_mesh14 T_liq_Ch2_mesh15 
0.000000000000000000e+00 5.633130971486292538e+02 5.633119182316188471e+02 5.655153442035178841e+02 5.695578052082852309e+02 5.735080778572950067e+02 5.772105155461604227e+02 5.807099917086209189e+02 5.840769375034496989e+02 5.873844770140968876e+02 5.905327079087290940e+02 5.936075557268080729e+02 5.967037618846469513e+02 5.998809022801405035e+02 6.016245992938282825e+02 6.016182959754569310e+02
5.000040000000043960e+01 5.664065358975830122e+02 5.663973367862722625e+02 5.664018665841457505e+02 5.663899360050943415e+02 5.663742300399932219e+02 5.663531595083115917e+02 5.663343226628728644e+02 5.663135494560144707e+02 5.662927325668712228e+02 5.662652427359856802e+02 5.662426391612052612e+02 5.662181091289526194e+02 5.661962549462169818e+02 5.661658468804872655e+02 5.661296425658105136e+02
1.000003999999985922e+02 5.632392765560018688e+02 5.632266653926467370e+02 5.631163335567293871e+02 5.630896645178494282e+02 5.630647977750371638e+02 5.630440181804532358e+02 5.630273272909992102e+02 5.630147442190741458e+02 5.630049708754557969e+02 5.629926729117536297e+02 5.629813461305888040e+02 5.629718021089848889e+02 5.629639151482581383e+02 5.629540475876113987e+02 5.629143910182716581e+02
1.502405034099261059e+02 5.582345794438605253e+02 5.585533458082701372e+02 5.583346991613128694e+02 5.582218753522436145e+02 5.581747861769513293e+02 5.581350670113002934e+02 5.581046975238126606e+02 5.580851059257188354e+02 5.580709886175085330e+02 5.580564840090147527e+02 5.580421221130034155e+02 5.580330479610719294e+02 5.580173128774704310e+02 5.580250335579568173e+02 5.579654958965577407e+02
2.004200391960640388e+02 5.432070178068654513e+02 5.434366408705656113e+02 5.432281530169840380e+02 5.431171399416164149e+02 5.430492332703230431e+02 5.429985995686629394e+02 5.429569127394321413e+02 5.429251147554496129e+02 5.429062702716876174e+02 5.428813900868528890e+02 5.428627576145848934e+02 5.428163220999575742e+02 5.427682584459168993e+02 5.427669550398654792e+02 5.427837826626791866e+02
2.546349066371080880e+02 5.022755820063268288e+02 5.025560623805699834e+02 5.023469571851458113e+02 5.022305739048992450e+02 5.021539621011128247e+02 5.020936027385557736e+02 5.020477291029568505e+02 5.019920718634059540e+02 5.019949550896449750e+02 5.018882923365757165e+02 5.018282936684595370e+02 5.018267199257268203e+02 5.018254686377514417e+02 5.018238821243743928e+02 5.018228623615918309e+02
3.046349066371080880e+02 4.645636667168281519e+02 4.646849709347201838e+02 4.644973322051123432e+02 4.643480398995807263e+02 4.642359834282956967e+02 4.641567438374616472e+02 4.640946601725111123e+02 4.639249726441720441e+02 4.638677274197467568e+02 4.638659213347065702e+02 4.638640469853994546e+02 4.638620489741215351e+02 4.638606008079181606e+02 4.638583965854007261e+02 4.638571632598822134e+02
3.546349066371080880e+02 4.376513057407265137e+02 4.378262567409494750e+02 4.421883253766385451e+02 4.480539594760019213e+02 4.491145293163137353e+02 4.491724683663643987e+02 4.490864913294457779e+02 4.490065183585193154e+02 4.489371127711766576e+02 4.488741298904762971e+02 4.488175464001727164e+02 4.487683526663866473e+02 4.487263965912723052e+02 4.486770759986532084e+02 4.485922389858332622e+02
4.046349066371080880e+02 4.396357085201213408e+02 4.398799201425587739e+02 4.429991638987640385e+02 4.476318833168139122e+02 4.500365284657350458e+02 4.506545963215940560e+02 4.507404558401751729e+02 4.506302739449740216e+02 4.504823316897794143e+02 4.503184347644547074e+02 4.502643968209279706e+02 4.502041953414015438e+02 4.501733777489314434e+02 4.498096549889179983e+02 4.470436963329634636e+02
4.546349066371080880e+02 4.361949761743340446e+02 4.365476724910333246e+02 4.400650705160087455e+02 4.458002131666141281e+02 4.497245302396989359e+02 4.504187514204412537e+02 4.504619913485254870e+02 4.503890553460130945e+02 4.503043953264609058e+02 4.502245569953523159e+02 4.501517097905272067e+02 4.500851099594224252e+02 4.500280874784301659e+02 4.499509607096433115e+02 4.498785034815109043e+02
5.046349066371080880e+02 4.377076111555785474e+02 4.378263774717339629e+02 4.432386123170853693e+02 4.520738896480621634e+02 4.548040045470847303e+02 4.551267198599572907e+02 4.551068154713295257e+02 4.550320799647105900e+02 4.549587007886081551e+02 4.548904698665515411e+02 4.548288228763511256e+02 4.547720787740570927e+02 4.547243324572364713e+02 4.546558151434254569e+02 4.545235889917294116e+02
5.546349066371080880e+02 4.395775960130320072e+02 4.393665723806975052e+02 4.443921841592714941e+02 4.533321234542599427e+02 4.565384269875273162e+02 4.568352248477840476e+02 4.567984972889937012e+02 4.567204006500957121e+02 4.566469064972387173e+02 4.565784968091790006e+02 4.565163033265209265e+02 4.564596151769782750e+02 4.564098148230874017e+02 4.563474809303919528e+02 4.562816562656386736e+02
6.046349066371080880e+02 4.404886555660139607e+02 4.403599615703157610e+02 4.452686472980008716e+02 4.539337294593361776e+02 4.569951386083449165e+02 4.572828697630191641e+02 4.572401625829155023e+02 4.571609890713614845e+02 4.570873198027292688e+02 4.570189055039509185e+02 4.569566068317035388e+02 4.569000455358433896e+02 4.568498024154768018e+02 4.567890495854608162e+02 4.567290634606804360e+02
6.546349066371080880e+02 4.409135623024940287e+02 4.408393552595722440e+02 4.457173426656103743e+02 4.542344539850857927e+02 4.570745667377393602e+02 4.573400693163757751e+02 4.572915179758163617e+02 4.572114621421667948e+02 4.571374925196879531e+02 4.570688428981662810e+02 4.570062498769071908e+02 4.569494605277719756e+02 4.568987985993400116e+02 4.568383547782873961e+02 4.567802302215253007e+02
7.046349066371080880e+02 4.410773392792740992e+02 4.410339512586343176e+02 4.458766626108754849e+02 4.542890472122185770e+02 4.569600269279158056e+02 4.572070608079190492e+02 4.571541543073564640e+02 4.570732382115663768e+02 4.569988013904691115e+02 4.569297303862110766e+02 4.568666933297311630e+02 4.568094982389802681e+02 4.567583446666834561e+02 4.566978512906118794e+02 4.566404327128044542e+02
