TIME T_liq_Ch2_mesh1 T_liq_Ch2_mesh2 T_liq_Ch2_mesh3 T_liq_Ch2_mesh4 T_liq_Ch2_mesh5 T_liq_Ch2_mesh6 T_liq_Ch2_mesh7 T_liq_Ch2_mesh8 T_liq_Ch2_mesh9 T_liq_Ch2_mesh10 T_liq_Ch2_mesh11 T_liq_Ch2_mesh12 T_liq_Ch2_mesh13 T_liq_Ch2_mesh14 T_liq_Ch2_mesh15 
0.000000000000000000e+00 5.633130971486292538e+02 5.633119182316188471e+02 5.655153442035178841e+02 5.695578052082852309e+02 5.735080778572950067e+02 5.772105155461604227e+02 5.807099917086209189e+02 5.840769375034496989e+02 5.873844770140968876e+02 5.905327079087290940e+02 5.936075557268080729e+02 5.967037618846469513e+02 5.998809022801405035e+02 6.016245992938282825e+02 6.016182959754569310e+02
5.000040000000043960e+01 5.652012224622008034e+02 5.653239862344515814e+02 5.659774395332312906e+02 5.663440801954250219e+02 5.664748068845239004e+02 5.665308930391340709e+02 5.665666779871909284e+02 5.665849956552898448e+02 5.665909552350434524e+02 5.665846619266484367e+02 5.665692869362459305e+02 5.665465018312650045e+02 5.665215620794737106e+02 5.664896787440436583e+02 5.664558028691739082e+02
1.000003999999985922e+02 5.622727510947011069e+02 5.624917624360101627e+02 5.632914726187417500e+02 5.634529957222716803e+02 5.635104710923556013e+02 5.635067947684368619e+02 5.634908173938662230e+02 5.634633886275877330e+02 5.634388408250831617e+02 5.634132620698649134e+02 5.633907678364834055e+02 5.633723340505849819e+02 5.633552139861825481e+02 5.633327203225638868e+02 5.633048631839860718e+02
1.502405034099261059e+02 5.612383444293523098e+02 5.612374312200697659e+02 5.611165851765770185e+02 5.610639818890958850e+02 5.610043817190049822e+02 5.609660243955144097e+02 5.609370541009000135e+02 5.609165827567508131e+02 5.609009472602079995e+02 5.608866057086374894e+02 5.608748988240736253e+02 5.608673684158849255e+02 5.608617511866672203e+02 5.608489404977427739e+02 5.608165131223198614e+02
2.004200391960640388e+02 5.561865290288141068e+02 5.564912994127687398e+02 5.563055891043748034e+02 5.562072423012622266e+02 5.561410693043218316e+02 5.560950227614147252e+02 5.560576177010314041e+02 5.560303609308439263e+02 5.560119534259647480e+02 5.559943198128512449e+02 5.559778772336053407e+02 5.559651727081410399e+02 5.559526200276621921e+02 5.559373732206125851e+02 5.559792742112907717e+02
2.534293625042201370e+02 5.417442871185393187e+02 5.418362878446423565e+02 5.416631222896622830e+02 5.415490749457868560e+02 5.414732261921554937e+02 5.414219439330657906e+02 5.413757927783511832e+02 5.413462371535503053e+02 5.413191524085136734e+02 5.412983106885016014e+02 5.411933227544014926e+02 5.411920605629866259e+02 5.411908990290754673e+02 5.411897086979295182e+02 5.411888213925939226e+02
3.065543625042201370e+02 5.133002352360018676e+02 5.137897771339331712e+02 5.134221197112286745e+02 5.132756161065601646e+02 5.131928296192900234e+02 5.131338731795168542e+02 5.130429355911743414e+02 5.130617533720710526e+02 5.129042873612108906e+02 5.127638329006291542e+02 5.127626369900463033e+02 5.127614712433352224e+02 5.127604721335999329e+02 5.127593406137668808e+02 5.127585629318975862e+02
3.565543625042201370e+02 4.508922024060130411e+02 4.552349196446268706e+02 4.613079369476229203e+02 4.656689749510730394e+02 4.665858361084585795e+02 4.666856529252156633e+02 4.666074349322715307e+02 4.665197469679468441e+02 4.664493934000565787e+02 4.663916763887800698e+02 4.663409690379746735e+02 4.663037672259943065e+02 4.662588351548195647e+02 4.662418677324629357e+02 4.661725871421587613e+02
4.065543625042201370e+02 4.259124942730996963e+02 4.266646894821230376e+02 4.299464115830792821e+02 4.364360173773793576e+02 4.430434098545189840e+02 4.498728801166831772e+02 4.565126661205958953e+02 4.604667073602748815e+02 4.609557601061834475e+02 4.609151998554256124e+02 4.608210852380381652e+02 4.607448415606421577e+02 4.606763792807148548e+02 4.606253710258921501e+02 4.605572709396769824e+02
4.565543625042201370e+02 4.341135485903402014e+02 4.336095777608150570e+02 4.370026011986242906e+02 4.436870238148926546e+02 4.501204491629767404e+02 4.557821425429269198e+02 4.567859979727348332e+02 4.568504437283727952e+02 4.567820758139538952e+02 4.567032836644564782e+02 4.566310474732459284e+02 4.565663734517328294e+02 4.565098345979437227e+02 4.564413437072093984e+02 4.563792935048585946e+02
